Date,Confirmed,Recovered,Deaths,Active,NewCases,temperature
2020-03-11,55,1,0,54,1,9.88362605083087
2020-03-12,59,1,0,58,11,9.35801883903634
2020-03-13,105,1,0,104,10,5.1678224008612
2020-03-14,131,1,0,130,18,3.74199579815122
2020-03-15,166,1,0,165,1,6.08469468827279
2020-03-16,208,2,0,206,18,8.74853518325237
2020-03-17,264,2,1,261,31,8.80880557923409
2020-03-18,352,3,1,348,37,9.54095980974797
2020-03-19,438,3,1,434,54,10.0254802531687
2020-03-20,567,5,2,560,76,5.99231151087319
2020-03-21,635,7,2,626,38,2.24271707545004
2020-03-22,711,8,3,700,27,-0.078365816400054
2020-03-23,830,8,4,818,52,-0.377954944856629
2020-03-24,942,93,4,845,72,0.491675032103597
2020-03-25,1066,101,6,959,79,1.44783220850975
2020-03-26,1255,162,8,1085,74,3.31507933759583
2020-03-27,1453,190,10,1253,73,7.96551271751589
2020-03-28,1648,242,12,1394,68,6.96818216684194
2020-03-29,1774,263,15,1496,20,1.89820935071721
2020-03-30,1911,386,18,1507,35,-0.366467222947949
2020-03-31,2052,460,22,1570,79,0.7107732175303
2020-04-01,2225,534,26,1665,58,1.54302031564735
2020-04-02,2423,641,32,1750,85,3.95844800534105
2020-04-03,2605,702,36,1867,70,5.20572976797366
2020-04-04,2745,754,41,1950,50,5.81716071701042
2020-04-05,2861,820,45,1996,40,8.67813618664503
2020-04-06,2954,820,52,2082,26,12.0880183039788
2020-04-07,3076,1031,58,1987,72,12.3969149243184
2020-04-08,3237,1323,67,1847,64,13.3653114698992
2020-04-09,3377,1497,74,1806,70,12.2956153734976
2020-04-10,3491,1540,79,1872,26,10.9696785917791
2020-04-11,3569,1640,78,1851,27,9.06756337014717
2020-04-12,3653,1723,86,1844,32,13.1943194128589
2020-04-13,3716,1837,91,1788,20,7.30663398414837
2020-04-14,3753,1949,94,1710,44,3.58645669340445
2020-04-15,3850,2074,109,1667,42,7.17498196296093
2020-04-16,3934,2200,116,1618,80,12.7064194455739
2020-04-17,4040,2375,124,1541,36,12.0536261055861
2020-04-18,4095,2440,127,1528,47,12.6581286947413
2020-04-19,4148,2514,131,1503,16,9.14159029878114
2020-04-20,4202,2614,139,1449,38,8.6861697135421
2020-04-21,4237,2720,144,1373,75,10.4499909123361
2020-04-22,4304,2840,151,1313,56,11.4245513742276
2020-04-23,4375,2951,159,1265,66,12.0727041025567
2020-04-24,4429,3137,165,1127,46,13.0310853350722
2020-04-25,4472,3137,168,1167,25,8.55331404925034
2020-04-26,4508,3200,171,1137,21,10.0386031467378
2020-04-27,4536,3271,175,1090,28,13.1494686974746
2020-04-28,4569,3354,180,1035,77,13.3906939484482
2020-04-29,4615,3440,185,990,43,12.8371026424388
2020-04-30,4657,3529,189,939,60,11.715059271868
2020-05-01,4688,3626,192,870,14,9.57895109962426
2020-05-02,4713,3686,195,832,21,7.81860798588384
2020-05-03,4733,3731,196,806,1,9.65424217632558
2020-05-04,4747,3791,200,756,30,8.52330664926522
2020-05-05,4772,3860,200,712,41,6.32095038369972
2020-05-06,4805,3997,208,600,45,8.06520607423307
2020-05-07,4841,4049,211,581,48,11.288034689943
2020-05-08,4874,4049,215,610,26,14.3569654128186
2020-05-09,4895,4094,216,585,31,14.40204399592
2020-05-10,4911,4126,216,569,8,15.3797583909998
2020-05-11,4931,4160,219,552,32,5.28423490950676
2020-05-12,4948,4206,221,521,28,4.61781910988763
2020-05-13,4974,4249,225,500,16,7.70042204966385
2020-05-14,4985,4294,225,466,25,7.96357694833479
2020-05-15,5007,4331,226,450,21,8.62839800815184
2020-05-16,5021,4360,227,434,24,10.3107099302671
2020-05-17,5039,4400,227,412,9,11.6452943251744
2020-05-18,5044,4430,229,385,10,14.6874914609769
2020-05-19,5079,4448,231,400,34,15.7078273892876
2020-05-20,5099,4485,233,381,21,14.3596039941092
2020-05-21,5115,4517,234,364,20,15.0418957170384
2020-05-22,5135,4545,235,355,18,16.718559844567
2020-05-23,5142,4563,236,343,14,12.7923896202225
2020-05-24,5152,4579,237,336,11,11.4170055777582
2020-05-25,5160,4606,237,317,18,11.8023180158802
2020-05-26,5177,4628,239,310,36,12.217212963706
2020-05-27,5186,4652,241,293,24,15.0433311152405
2020-05-28,5206,4667,242,297,36,13.3551739252974
2020-05-29,5226,4693,243,290,16,12.8110377564293
2020-05-30,5234,4712,244,278,13,12.297722698009
2020-05-31,5240,4724,244,272,7,12.5925515915902
2020-06-01,5246,4732,244,270,2,15.4268282717086
2020-06-02,5254,4760,245,249,4,17.4212902734418
2020-06-03,5261,4784,246,231,20,17.4583056978307
2020-06-04,5271,4797,247,227,16,14.4387328754262
2020-06-05,5284,4814,247,223,20,11.279695839599
2020-06-06,5299,4827,248,224,6,11.1406123300651
2020-06-07,5307,4835,248,224,6,13.0524833019485
2020-06-08,5317,4844,248,225,6,13.3985080821328
2020-06-09,5329,4861,250,218,14,13.8608612307283
2020-06-10,5329,4875,250,204,22,13.8470467640565
2020-06-11,5334,4885,251,198,19,13.8150322391473
2020-06-12,5349,4901,251,197,8,19.1698810637085
2020-06-13,5350,4913,251,186,11,21.277337357508
2020-06-14,5358,4917,251,190,5,17.6041116927715
2020-06-15,5362,4934,252,176,2,16.9257034283433
2020-06-16,5379,4938,252,189,15,17.5292356938289
2020-06-17,5389,4960,253,176,6,18.703472942954
2020-06-18,5423,4967,254,202,5,15.3416294698541
2020-06-19,5437,4971,254,212,6,16.6101627859363
2020-06-20,5448,4989,254,205,8,16.804051055583
2020-06-21,5465,4993,254,218,0,17.8759048250283
2020-06-22,5479,5004,254,221,0,18.1038797928424
2020-06-23,5499,5024,255,220,2,18.0817944420032
2020-06-24,5511,5041,255,215,3,18.1462031035167
2020-06-25,5525,5050,255,220,4,18.8706161699518
2020-06-26,5544,5061,256,227,5,20.3777396149352
2020-06-27,5556,5072,256,228,0,21.2782714941623
2020-06-28,5563,5076,256,231,0,19.7869603146675
2020-06-29,5573,5079,256,238,0,16.8091832972077
2020-06-30,5583,5089,257,237,5,17.1580992120707
2020-07-01,5597,5117,257,223,1,20.3951903487538
2020-07-02,5611,5137,257,217,10,18.891593436113
2020-07-03,5622,5151,257,214,0,17.1247945929481
2020-07-04,5634,5171,258,205,0,19.2395300723095
2020-07-05,5644,5192,258,194,2,21.5658710770582
2020-07-06,5659,5205,258,196,5,15.923596297511
2020-07-07,5667,5219,258,190,7,14.3454785843122
2020-07-08,5677,5233,258,186,3,12.9705329004375
2020-07-09,5686,5249,259,178,2,17.655186970317
2020-07-10,5695,5258,259,178,1,18.9185823173112
2020-07-11,5706,5265,259,182,3,14.5678232467422
2020-07-12,5712,5269,259,184,1,14.8186542034482
2020-07-13,5719,5289,259,171,3,17.1314335366808
2020-07-14,5727,5289,259,179,7,19.1634971055815
2020-07-15,5740,5314,259,167,9,14.6916102104295
2020-07-16,5756,5326,260,170,5,14.0889993324631
2020-07-17,5773,5340,260,173,3,15.7619589762677
2020-07-18,5784,5349,260,175,1,18.713121930881
2020-07-19,5792,5354,260,178,1,21.1248160569981
2020-07-20,5809,5373,260,176,2,19.107948134964
2020-07-21,5820,5378,260,182,1,17.3478587398447
2020-07-22,5836,5389,260,187,1,16.9645185283424
2020-07-23,5854,5404,260,190,12,17.6234942772677
2020-07-24,5875,5420,261,194,2,20.1525997174093
2020-07-25,5894,5426,261,207,6,20.6115320339276
2020-07-26,5905,5430,261,214,1,19.0241917025314
2020-07-27,5917,5438,261,218,4,19.6031020056322
2020-07-28,5934,5449,261,224,6,22.2494636807919
2020-07-29,5958,5465,261,232,3,18.4327826253413
2020-07-30,5987,5473,261,253,6,19.3213575412033
2020-07-31,6011,5485,261,265,6,21.6406266206127
2020-08-01,6029,5504,262,263,3,24.2183284606266
2020-08-02,6035,5512,262,261,1,19.5754911721368
2020-08-03,6060,5531,262,267,10,16.9312010990709
2020-08-04,6081,5548,262,271,4,16.5049736322978
2020-08-05,6118,5559,262,297,11,19.0150325369523
2020-08-06,6144,5579,262,303,14,21.624506595538
2020-08-07,6177,5598,263,316,10,24.0985680292186
2020-08-08,6197,5616,263,318,2,26.4808498760964
2020-08-09,6208,5622,263,323,1,26.3891558182938
2020-08-10,6243,5639,263,341,13,23.0950659500035
2020-08-11,6273,5667,263,343,14,23.6070150888295
2020-08-12,6310,5685,263,362,19,24.0238286295788
2020-08-13,6351,5704,263,384,11,22.5429506890965
2020-08-14,6394,5727,264,403,11,20.0221074400753
2020-08-15,6414,5736,264,414,1,20.297766421573
2020-08-16,6429,5748,264,417,2,22.0995293302228
2020-08-17,6477,5779,264,434,5,19.5871829766543
2020-08-18,6518,5819,264,435,13,18.6461504979727
2020-08-19,6563,5842,264,457,6,18.9535206214465
2020-08-20,6608,5867,265,476,13,21.9209077795553
2020-08-21,6658,5904,265,489,9,25.812842230342
2020-08-22,6682,5932,265,485,7,20.9889978805984
2020-08-23,6700,5942,265,493,4,17.8911880197016
2020-08-24,6746,5962,265,519,10,16.0206562447389
2020-08-25,6788,6010,265,513,9,16.77614810432
2020-08-26,6829,6048,265,516,7,18.4821874700274
2020-08-27,6873,6083,265,525,14,16.0100286657498
2020-08-28,6918,6120,265,533,23,16.4735969276229
2020-08-29,6938,6137,266,535,9,16.4493032753438
2020-08-30,6952,6151,266,535,0,14.8374822776718
2020-08-31,6994,6194,266,534,0,14.4832301272515
2020-09-01,7029,6240,266,523,10,13.2793706370758
2020-09-02,7069,6283,266,520,11,12.9200099844502
2020-09-03,7110,6329,266,515,12,14.4889796351073
2020-09-04,7151,6366,266,519,18,18.8165131339724
2020-09-05,7173,6388,267,518,4,15.2312654346792
2020-09-06,7192,6406,267,519,7,12.8031475596461
2020-09-07,7246,6449,267,530,4,13.3301997053469
2020-09-08,7284,6497,267,520,10,15.8543730771718
2020-09-09,7327,6537,267,523,19,18.2869232001217
2020-09-10,7376,6580,267,529,19,14.9055368115293
2020-09-11,7421,6610,267,544,24,15.2945110109269
2020-09-12,7452,6627,267,558,23,17.3676869087058
2020-09-13,7478,6644,267,567,13,17.8273242283381
2020-09-14,7521,6686,267,568,17,20.2914841509004
2020-09-15,7572,6717,268,587,26,21.1299331495456
2020-09-16,7625,6761,268,596,25,20.2270858543776
2020-09-17,7687,6812,268,607,25,14.0355232066202
2020-09-18,7750,6847,268,635,32,12.7281880704081
2020-09-19,7798,6872,268,658,7,13.3691492129709
2020-09-20,7828,6891,268,669,6,14.4141204570602
2020-09-21,7873,6933,268,672,26,15.3879185329443
2020-09-22,7926,6991,269,666,17,17.3410175171583
2020-09-23,7972,7020,269,683,21,17.5845358882322
2020-09-24,8038,7079,270,689,21,16.3920898493287
2020-09-25,8106,7119,270,717,18,11.875224314106
2020-09-26,8144,7146,270,728,7,7.84411965634793
2020-09-27,8181,7168,270,743,3,8.51488374340566
2020-09-28,8247,7220,271,756,8,10.1781236691147
2020-09-29,8299,7292,271,736,15,10.7699526489598
2020-09-30,8369,7339,271,759,31,12.0829961169225
2020-10-01,8444,7378,272,794,29,11.8736612971959
2020-10-02,8525,7421,272,832,30,13.626213994844
2020-10-03,8572,7455,272,845,42,13.6307553199153
2020-10-04,8616,7486,272,858,7,10.3425763153225
2020-10-05,8705,7589,273,843,10,10.5995606039509
2020-10-06,8775,7650,273,852,18,11.0681332007111
2020-10-07,8890,7706,274,910,44,11.012190520945
2020-10-08,9027,7770,274,983,48,11.4345608835289
2020-10-09,9157,7821,274,1062,60,12.4889779308043
2020-10-10,9242,7855,275,1112,53,8.90598693692287
2020-10-11,9323,7914,275,1134,8,6.85659855452705
2020-10-12,9510,7954,275,1281,59,7.34338217869511
2020-10-13,9638,8015,277,1346,59,6.65223850262153
2020-10-14,9842,8104,278,1460,78,6.82611176281814
2020-10-15,10060,8175,278,1607,74,7.66177703397183
2020-10-16,10280,8258,279,1743,124,7.45520709736938
2020-10-17,10419,8318,280,1821,70,6.50450236642147
2020-10-18,10533,8384,280,1869,32,7.15163953312596
2020-10-19,10773,8476,281,2016,64,7.49599547040778
2020-10-20,11017,8564,282,2171,117,8.01008315298735
2020-10-21,11369,8691,283,2395,163,12.7613530258956
2020-10-22,11539,8822,285,2432,164,14.9830183856674
2020-10-23,11924,8924,285,2715,198,13.3389730485518
2020-10-24,12223,9032,287,2904,205,12.1622052119108
2020-10-25,12506,9143,287,3076,69,11.6580793865486
2020-10-26,12865,9287,288,3290,95,9.24717031697425
2020-10-27,13241,9363,289,3589,256,8.08943264625584
2020-10-28,13703,9622,292,3789,227,9.3783699885201
2020-10-29,14239,9727,294,4218,229,8.85432110510156
2020-10-30,14792,10055,297,4440,335,11.3130529347186
2020-10-31,15194,10183,300,4711,168,11.7336483487719
2020-11-01,15553,10387,300,4866,59,12.0554694346865
2020-11-02,16274,10643,305,5326,205,16.4846255683074
2020-11-03,16489,10668,306,5515,283,10.7878299349023
2020-11-04,17389,10972,313,6104,330,5.86341749489641
2020-11-05,18033,11275,317,6441,305,3.15620445646838
2020-11-06,18685,11595,321,6769,303,3.79112217181533
2020-11-07,19089,11814,323,6952,234,4.64387958405548
2020-11-08,19504,12033,325,7146,98,5.7195077609944
2020-11-09,19690,12675,326,6689,206,4.70102289747096
2020-11-10,20448,12754,337,7357,299,2.58415386890779
2020-11-11,21088,13157,343,7588,354,5.44231003329558
2020-11-12,21795,13549,349,7897,406,6.56095218683389
2020-11-13,22431,13940,354,8137,386,7.3211369986768
2020-11-14,22850,14257,357,8236,249,10.7314875221371
2020-11-15,22941,14449,359,8133,121,9.84663474132601
2020-11-16,23358,14923,367,8068,239,8.91755126899495
2020-11-17,24107,15353,375,8379,433,8.62826485746795
2020-11-18,24785,15836,383,8566,418,9.17378646304713
2020-11-19,25472,16313,390,8769,472,7.33235311567897
2020-11-20,26118,16794,398,8926,645,2.00307681702186
2020-11-21,26514,17171,402,8941,477,1.19732232166986
2020-11-22,26639,17475,405,8759,195,4.36098919279835
2020-11-23,27052,18011,413,8628,379,4.42162242981491
2020-11-24,27520,18545,424,8551,579,2.04052350016972
2020-11-25,28454,19039,435,8980,548,1.76915608311684
2020-11-26,29081,19587,447,9047,577,1.71711480981484
2020-11-27,29676,20149,457,9070,509,1.81886935246207
2020-11-28,30071,20532,462,9077,371,0.46597776865654
2020-11-29,30163,20880,466,8817,250,0.338617440269314
2020-11-30,30569,21406,477,8686,346,-0.769913738971883
2020-12-01,31277,21982,491,8804,500,0.166232633618347
2020-12-02,31942,22559,505,8878,735,-1.11808123857277
2020-12-03,32616,23174,517,8925,889,-1.3737889173237
2020-12-04,33072,23770,531,8771,694,0.710152371805731
2020-12-05,33818,24359,538,8921,413,1.20264473545312
2020-12-06,34130,24808,543,8779,401,1.90212885757283
2020-12-07,34286,25391,555,8340,434,2.94610004474542
2020-12-08,35122,25973,571,8578,720,1.34741485550559
2020-12-09,35839,26551,585,8703,869,1.23829917358613
2020-12-10,36774,27140,602,9032,1062,1.22717095147861
2020-12-11,37552,27607,616,9329,1039,0.974436469232171
2020-12-12,38174,27884,626,9664,852,2.08640671620666
2020-12-13,38595,28306,632,9657,357,3.95928379113117
2020-12-14,38779,28916,647,9216,740,4.28318449388435
2020-12-15,39745,29478,673,9594,885,5.20358815182923
2020-12-16,40681,30185,694,9802,1174,6.30892860903101
2020-12-17,41543,30827,715,10001,1224,4.6558904866486
2020-12-18,42481,31314,736,10431,1222,3.97729958732277
2020-12-19,43101,31632,748,10721,872,3.22267280912614
2020-12-20,43285,32106,754,10425,400,2.80348126326775
2020-12-21,43835,32798,775,10262,870,4.24861278286359
2020-12-22,44868,33470,803,10595,1393,9.91948554023959
2020-12-23,45832,34213,826,10793,1553,9.5873165847694
2020-12-24,46588,34865,838,10885,993,5.29936576393014
2020-12-25,46650,35313,845,10492,845,0.554366858815013
2020-12-26,47035,35808,856,10371,404,-0.875719634898718
2020-12-27,47390,36344,866,10180,266,-0.219244206683544
2020-12-28,47790,36998,890,9902,621,1.48828507489718
2020-12-29,48346,37707,922,9717,1117,1.24857780389898
2020-12-30,49747,38456,949,10342,1569,1.55109159116854
2020-12-31,50301,38592,965,10744,944,1.16100597086294
2021-01-01,50361,39678,976,9707,566,1.08687870536816
2021-01-02,50673,40023,985,9665,410,-0.162367840596704
2021-01-03,50968,40633,994,9341,283,-0.614060019099287
2021-01-04,51320,41298,1021,9001,529,-0.741824217797375
2021-01-05,51845,42066,1050,8729,1263,-0.482054852129284
2021-01-06,52607,42748,1081,8778,1390,0.158601807745424
2021-01-07,53902,43343,1114,9445,1461,-0.559147111778958
2021-01-08,54447,43804,1143,9500,1338,-0.279948562014556
2021-01-09,55099,44177,1160,9762,586,-1.14920675524739
2021-01-10,55126,44769,1170,9187,321,-2.37226881330854
2021-01-11,55460,45433,1194,8833,825,-3.23950446905353
2021-01-12,56238,46193,1225,8820,1168,0.292610432845021
2021-01-13,56968,46877,1260,8831,1203,0.26933595776772
2021-01-14,57578,47468,1292,8818,995,-0.954446752434069
2021-01-15,57824,47548,1306,8970,908,-2.21791096296799
2021-01-16,58247,48014,1328,8905,651,-4.11368298591002
2021-01-17,58575,48844,1340,8391,280,-4.15581962606031
2021-01-18,58839,48948,1350,8541,477,0.798212038935714
2021-01-19,59189,50220,1400,7569,893,1.78888893405668
2021-01-20,60018,50809,1429,7780,901,4.38992084314831
2021-01-21,60254,51361,1454,7439,764,6.66840796993774
2021-01-22,60722,51826,1478,7418,676,5.03135688088998
2021-01-23,61077,52176,1482,7419,491,0.882391267527294
2021-01-24,61365,52599,1494,7272,229,-0.031205757907532
