Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-03-05,2367134.3,14.7,14.2,14.1,0,0,24822.7,14.1,6173.66976846025,1.48660687473185,0.6,0.3,0,0,6173.73038041021,0.3,2392000
2020-03-06,1856078.9,33.8,22.8,13.8,0,2.5,535848.2,16.3,116593.177471454,4.89489530020817,4.48998886412873,2.99332590941915,0,2.15638586528478,116589.330593155,5.14971177470394,2392000
2020-03-07,1474983.6,59,37.1,16.1,0.2,5,916899,21.3,173082.988587094,10.507140429251,10.6906501205493,4.50444225182208,0.6,3.40587727318528,173073.028632424,8.51031952500736,2392000
2020-03-08,1186849.8,80.6,61.3,20.4,0.5,7.4,1204980,28.3,197744.014704769,14.8539557021017,20.7463249757638,6.8585712797929,0.670820393249937,5.00399840127872,197726.262886345,12.5333900743216,2392000
2020-03-09,957777.4,107.4,92.7,28.9,0.6,9.8,1433983.2,39.3,203183.431647957,17.333205127731,29.9634777687771,6.96347614342147,0.916515138991168,5.96322060635023,203157.262861459,13.8432118887629,2392000
2020-03-10,787769.1,135.4,131.4,43.2,0.9,12.4,1603907.6,56.5,197437.957927775,25.3148177951175,46.0612635519261,7.16658914686757,1.51327459504216,7.61839878189636,197412.180896823,16.2982625238061,2392000
2020-03-11,654037.3,156.9,176,59.8,1.8,17,1737551.2,78.6,185390.571629762,40.4164570441299,67.6904720030818,8.4829240241794,2.82134719593318,10.6018866245589,185363.035321933,21.9061578446714,2392000
2020-03-12,547825.3,185.6,225.1,80.8,3.3,23.1,1843656.8,107.2,170325.53680118,49.0187719144411,80.2028054372165,17.0105849399719,4.00124980474851,14.3697599144871,170299.403054033,35.3815946592075,2392000
2020-03-13,462812.6,214.1,278.2,108,5.4,27.9,1928553.8,141.3,154034.377631229,68.5688704879992,92.9061892448506,22.5166604983954,6.37495098020369,17.4209643820312,154021.85843821,46.3125758606303,2392000
2020-03-14,394117.4,236,331.2,141.9,8.8,34.6,1997130.1,185.3,137750.119755447,78.8111667214742,94.1740941023592,28.5532835239662,8.98665677546439,22.8,137749.374777855,60.3399402994306,2392000
2020-03-15,335890,244.6,388.5,188.2,12.6,40.4,2055235.7,241.2,121378.592167647,99.5823277494556,112.304274184022,38.891644346826,11.6378692207809,25.888993800455,121395.373603816,76.4185073680619,2392000
2020-03-16,290228.5,267,431.9,236.1,18.1,47.1,2100771.3,301.3,106780.278492098,120.09329706524,117.626910186403,48.0779575273326,14.243946082459,30.2041387892454,106818.009408573,92.5260423990371,2392000
2020-03-17,252566.9,275.1,480.1,287.2,26.3,53.8,2138310.6,367.3,93434.2282725662,129.478531038933,125.734203779242,61.6454377873984,18.471870506259,34.5942191702602,93491.1998288609,114.711527463918,2392000
2020-03-18,221121.7,285.7,529.8,338.4,35,60.6,2169628.8,434,81572.2411437249,152.394258422029,136.605856389834,71.6466328587743,22.3383079036887,39.3629267204561,81659.746125983,133.347867482919,2392000
2020-03-19,194897.1,283.6,570.2,397.6,46.6,67,2195737.9,511.2,70823.1491794173,162.938147773933,146.818118772854,87.836438907779,27.0968632871039,42.871902220452,70933.4057838054,157.805204415335,2392000
2020-03-20,172794.9,284.4,595.8,464.4,61.8,75.3,2217723.4,601.5,61454.1327079799,167.66406889969,153.938169405771,108.742080171385,30.4591529757477,46.7462297944979,61585.4369054893,185.947462941631,2392000
2020-03-21,153334.6,284.3,609.4,536.5,78.2,83.5,2237073.5,698.2,53057.9083553055,169.357639331682,167.382914301311,123.44573706694,33.7069725724515,51.3600038940808,53206.7413985296,208.512713533472,2392000
2020-03-22,137529,278.7,631.4,592.1,102.8,89.5,2252776.5,784.4,46023.4301959339,176.182320338903,177.781438851192,142.420820107174,39.9569768626206,54.4743058698319,46183.4488106941,236.852102839626,2392000
2020-03-23,124036.1,266.8,647.3,655.1,126.3,94.1,2266174.3,875.5,40178.1799723432,172.839115943122,185.740706362391,164.928135865291,43.8589785562774,56.1203171765805,40335.1564074072,264.907431598149,2392000
2020-03-24,112517.5,253.5,650.8,716.9,151.9,100.2,2277609.2,969,35340.073492425,172.101859374035,199.07978300169,182.241296088455,42.7842260652218,57.6832731387531,35486.3265577039,282.70879529243,2392000
2020-03-25,102584.7,249.5,652.3,771.8,180.7,106,2287455,1058.5,31570.4495471636,170.546914366693,209.21331219595,205.956208937725,45.1221675011296,60.4185402008357,31692.5366482394,311.496916639691,2392000
2020-03-26,94074.6,229.8,655.5,828,212.9,111.6,2295887.6,1152.5,28702.5102881264,166.826736466311,213.948708806574,226.773455236719,45.8049124003092,61.8145613913097,28788.1831528146,334.392929028338,2392000
2020-03-27,86299.9,223.6,638,885.3,251.7,116.3,2303585.2,1253.3,26447.5715575173,165.973009854012,216.812361271215,249.903201260008,47.4679892137849,62.5700407543418,26484.4153826359,359.941231228135,2392000
2020-03-28,79843.9,204.6,625.4,938.4,288.7,121.6,2309977.4,1348.7,24994.7883025642,153.495407097411,221.362237068566,269.652072122578,47.2145104814187,63.1493467899708,24977.7768033906,380.015929393968,2392000
2020-03-29,74307.3,194.7,607.1,981.8,331.6,126.9,2315450.6,1440.3,24191.9508020746,150.71565943856,221.317170594602,294.343268990477,47.3058135962167,64.1115434223822,24113.1425500701,405.760626009075,2392000
2020-03-30,69432.3,184.7,590.6,1019.8,377.2,130.8,2320264.6,1527.8,23751.6190734442,140.876577187267,227.789464198852,312.34589800412,51.3591277184494,65.4458554837508,23614.1245833929,429.15088120632,2392000
2020-03-31,65208.1,165,575.5,1050.9,430,133.9,2324436.6,1614.8,23678.5054783869,124.912769563404,224.640713139894,335.798883261991,55.4779235372053,65.7349982885829,23483.7074594281,457.011805087779,2392000
2020-04-01,61506.4,157.1,550.5,1078.4,484.5,137.2,2328085.9,1700.1,23796.9694129316,117.575039868163,215.148901926085,356.162378698256,62.3943106380702,65.4733533584465,23549.4143895342,484.030042694773,2392000
2020-04-02,58319.3,150.9,523.6,1099.2,541.2,139.7,2331226.1,1780.1,24140.2468547859,115.107297770385,206.214063535929,367.456337542299,69.7636008244987,65.963702139889,23847.8571047799,503.183640506687,2392000
2020-04-03,55401.3,137.3,501.8,1113.9,600.9,142.3,2334102.5,1857.1,24624.834622998,105.715703658444,198.085234179633,376.936718826914,78.3357517357177,65.6049540812277,24291.7820394058,520.87742464386,2392000
2020-04-04,52974.2,128.2,479.1,1125.1,656.3,145.5,2336491.6,1926.9,25063.3229313274,93.1748893211041,190.944730223172,386.154748773079,90.7171979285075,65.3899839424969,24697.1045072089,542.261930644084,2392000
2020-04-05,50800.5,116,456.5,1129.4,716.6,148.1,2338632.9,1994.1,25433.8612296678,90.5483296367194,182.553142947472,390.98700745677,101.122895528164,64.8235296786591,25040.0693747042,556.933432663593,2392000
2020-04-06,48933,100.7,439.9,1124.8,780.6,150.2,2340470.8,2055.6,25862.3506665577,80.8938192941834,179.528521410945,392.959234526942,117.426743120977,64.908859179622,25450.1814602568,575.294836827541,2392000
2020-04-07,47256.5,91.4,411.8,1125.3,843,152.2,2342119.8,2120.5,26211.9663369614,74.3817181839731,164.911370135597,397.037794170782,133.421887259925,64.5396002466703,25780.7697394783,594.999281677376,2392000
2020-04-08,45809.9,89.1,386,1121.1,902.9,154.1,2343536.9,2178.1,26598.9605340134,69.2696903414473,154.00909064078,403.025917280763,145.315828456504,64.1676709878113,26152.269815257,612.509416725078,2392000
2020-04-09,44421.3,78,363.4,1109.8,972.8,155.4,2344899.3,2238,26731.018970664,57.2241207883529,145.575547397219,401.846189480503,166.203971071693,63.9471656916865,26273.8435865406,631.997326243882,2392000
2020-04-10,43339.2,75.9,338.1,1092.3,1040,156.6,2345957.9,2288.9,26979.0855879142,54.3809709365326,125.001959984634,406.706294517309,183.264290029454,63.9737446144901,26512.6143239402,653.944329161253,2392000
2020-04-11,42413.5,69,317.5,1076,1105.3,157.7,2346861,2339,27362.9617229203,47.8288615795944,115.759448858398,406.590949235223,198.287695029218,63.5862406500023,26890.2394485434,668.464884914443,2392000
2020-04-12,41585.1,64.7,296.2,1056.2,1170,158.5,2347669.3,2384.7,27572.6000458789,43.3752233423645,105.579164611205,401.578585086406,217.285526439291,63.3439026268511,27097.0814445025,682.208014152549,2392000
2020-04-13,40941.8,61.4,277.4,1029.5,1237,159.7,2348293.2,2426.2,27918.8690093277,39.4390669260823,95.1852929816366,391.850545488966,240.254032224227,62.9095382275216,27439.1906068674,695.014115940715,2392000
2020-04-14,40342.6,59.3,259.2,1000.5,1304.1,161,2348873.3,2465.6,28056.0216787769,37.7121996176304,83.9425994355667,381.179026180612,261.847073689969,62.8394780372975,27577.8868807964,705.865577907879,2392000
2020-04-15,39812.3,56.2,243.7,976.2,1364.9,162,2349384.7,2503.1,28135.4310791571,34.2864404685001,77.1583436836225,369.656543293907,282.033845486672,62.4163440134073,27659.2837436185,714.106732793986,2392000
2020-04-16,39472.5,50,232.4,943.7,1429.2,163,2349709.2,2535.9,28415.046222908,30.8318017637633,72.7312862528912,353.551141986559,305.259496166786,62.2093240599832,27941.2133551856,721.019962213328,2392000
2020-04-17,39142.5,46.6,213.1,916.7,1492.6,163.9,2350024.6,2573.2,28580.265136104,26.1618042191283,66.6805068966936,342.691129152769,325.381990896853,61.8133480730497,28105.712992913,729.886468122673,2392000
2020-04-18,38894.1,45.1,200.5,883.6,1554.6,164.7,2350257.4,2602.9,28637.4882538605,28.3176623328975,60.9233124509822,329.835474138244,345.356395626315,61.5224349323074,28164.9033628734,736.714304696866,2392000
2020-04-19,38706.2,40.9,189.8,852.8,1613.2,165,2350432.1,2631,28675.6522987708,26.8046637733063,58.1460230798289,316.108146051316,365.119651621219,61.4166101311364,28206.255938887,742.644407803671,2392000
2020-04-20,38538.5,41.4,178.5,819.4,1672.3,165.6,2350584.3,2657.3,28646.6215782944,27.1189970316013,51.1003913879336,306.573384363353,380.953553599386,61.4982926592275,28182.265877853,749.025230621966,2392000
2020-04-21,38466.5,39.2,169.7,782.6,1733.6,165.9,2350642.5,2682.1,28620.2282738975,28.5264789274807,47.65721351485,289.477529352453,399.928043527833,61.5864433134436,28165.3274763494,750.992016193729,2392000
