Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-05-16,7489906.7,1988.9,1937.2,1916.1,46213,6265.5,232251.6,54394.6,122880.241343391,64.1941586127585,26.8469737586939,5.63049731373704,0,6.88204184817268,122862.097801722,12.5125391619097,7780479
2020-05-17,4174324.6,3281.2,2688.8,1933.8,46228.1,6300.7,3545721.8,54462.6,1710494.2323686,1202.0636256039,757.275220775116,114.929369614559,15.3916373398024,103.791003945429,1710600.84990893,234.112010899791,7780479
2020-05-18,2906291.5,3991.2,3771.4,1948.7,46263.7,6330.4,4811882.1,54542.8,2147092.8591599,2112.55309045714,2080.38189763322,297.35285857042,49.6409357284893,182.926460633775,2147682.55168297,529.920254932684,7780479
2020-05-19,2318871,4566.6,5232.4,1954,46314.8,6352.3,5397187.9,54621.1,2260005.94256807,3194.50431835676,4283.20471609752,495.56558597223,95.2489370019424,244.023815436117,2261036.86796401,834.83833841029,7780479
2020-05-20,2033490.1,5015,6975.5,1955.6,46372.4,6368.5,5680301.9,54696.5,2278094.64902631,4387.21168853293,7293.32322401798,685.70977096728,143.850234619204,281.453126648115,2279269.97843254,1111.0131322346,7780479
2020-05-21,1871874.3,5317.3,9033.9,1956.2,46433.3,6380.3,5839483.7,54769.8,2274013.10166868,5365.23268926894,11167.4233773955,873.027267615394,192.049271021788,311.168880995513,2274989.9219524,1376.24541963269,7780479
2020-05-22,1774784.6,5518.3,11320.4,1945.6,46498.9,6392.4,5934018.8,54836.9,2265181.63288837,6017.53994668918,15664.5807808572,1032.32114189335,240.921154114785,340.123933294909,2265767.5484072,1613.36622930305,7780479
2020-05-23,1714879.9,5622.4,13782.4,1933.9,46563.3,6400.5,5991296.6,54897.7,2255551.88672238,6465.08052850079,20543.8307294428,1186.38004134426,289.451848327144,356.36050917575,2255652.13990594,1832.19239884715,7780479
2020-05-24,1678892,5641.5,16342.1,1923.4,46626.5,6406.7,6024646.8,54956.6,2245609.63313751,6564.03039679129,25655.7605011038,1316.71401222893,334.310428344675,370.859976945477,2245276.38830754,2021.88441751908,7780479
2020-05-25,1658153.3,5588.5,19030.6,1912,46696.6,6413,6042685,55021.6,2234725.23259957,6403.35226658662,30965.6288687958,1445.35239647637,375.668524100702,383.796039583527,2234108.6094743,2204.8169601606,7780479
2020-05-26,1649912.9,5519.2,21634.2,1896.7,46762.3,6417.8,6048335.9,55076.8,2224174.86742115,6167.99725680873,35938.8532421389,1551.75185596796,412.65054525591,391.669388643024,2223516.08480463,2356.07178986689,7780479
2020-05-27,1649687.3,5470.1,24259.5,1877,46828.7,6422.4,6045934,55128.1,2213317.1429084,5951.92357897848,40787.7181839092,1652.26630722774,452.2867149276,399.369866164186,2212844.87281129,2503.92288831953,7780479
2020-05-28,1655862.2,5499.6,26887.1,1866.6,46890.1,6425.2,6037048.2,55181.9,2202818.3369386,5848.66407310251,45549.8739854459,1741.9393760978,479.421894055747,404.31430842848,2202776.0640967,2625.67557858203,7780479
2020-05-29,1666912.7,5601.6,29595.2,1854.5,46951.9,6428.1,6023135,55234.5,2192918.53548521,5884.38822988423,50298.3715199608,1821.67638797345,503.094476713867,408.143053965151,2193619.10498272,2732.91391865247,7780479
2020-05-30,1681745.6,5725.9,32453,1836.9,47015.7,6432,6005269.9,55284.6,2183989.89426779,5995.78619448692,55211.7511640412,1896.87920081907,528.17172633529,412.917061890157,2185647.40351656,2837.96798904452,7780479
2020-05-31,1700532.5,5998.4,35548.7,1831.4,47074.5,6434.7,5983058.8,55340.6,2176641.06285135,6394.88983798783,60477.6985045727,1976.4446716263,548.029162089026,416.345016182493,2179548.25632473,2940.81884989782,7780479
2020-06-01,1720824.1,6322,38768.7,1824.8,47133.5,6436.7,5959169.2,55395,2171134.41840276,6889.24840603095,65949.8153887484,2042.28123920287,562.351680445609,417.955048420282,2175536.84440985,3022.58796806876,7780479
2020-06-02,1742817,6709.6,42275.4,1822.1,47190.5,6438.7,5933225.7,55451.3,2168092.06562055,7522.06542380482,71913.1491483998,2107.50688077169,562.604890220482,420.631694597542,2174214.93649133,3090.74346558971,7780479
2020-06-03,1766221.6,7171.4,46079.3,1833.5,47245.3,6440,5905487.9,55518.8,2167723.85523531,8356.15947909086,78458.5126943533,2182.34043231115,556.296209316583,422.132621340735,2175727.97872186,3160.76926296846,7780479
2020-06-04,1790715.2,7721.2,50318.3,1839.1,47300.6,6441.6,5876143,55581.3,2169882.94259072,9315.08072750848,85794.1068582802,2243.40166989775,555.527668077838,423.611897849907,2180147.03167117,3222.54123582549,7780479
2020-06-05,1815514.7,8348,55018,1843.1,47361.2,6442.9,5845951.1,55647.2,2175119.71317287,10464.9827806834,93991.5126923703,2308.43152432555,550.142581518646,424.926702502914,2187939.12558684,3283.50080834711,7780479
2020-06-06,1841765.9,9134.4,60449.5,1854.5,47422.9,6444.7,5813407.1,55722.1,2183568.16827373,11886.1988137503,103608.842381575,2383.90854742794,540.248463672041,426.475641156679,2199403.58649523,3350.63265225666,7780479
2020-06-07,1866981.5,9972.5,66251.7,1869.7,47481.9,6446.4,5781475.3,55798,2194576.23338221,13444.5370783081,114024.750729874,2444.64402776764,521.070918877651,428.354514391993,2213487.62032685,3394.06946103729,7780479
2020-06-08,1891882.2,10831.8,72744.8,1886,47540.3,6447.6,5749146.3,55873.9,2208023.11688718,15043.8178452147,125768.559959793,2506.40053662618,499.463084221447,428.913033143084,2230364.30454547,3434.77665399071,7780479
2020-06-09,1916281.6,11850.1,79936.2,1908.6,47598.7,6448.4,5716455.4,55955.7,2224003.24030646,16911.4064846777,138925.454502622,2567.62814480602,475.280888002032,429.890265067726,2250223.13706438,3472.79929787578,7780479
2020-06-10,1939383.9,12924.6,87925.4,1925.5,47662.6,6449.7,5684207.3,56037.8,2241930.65640976,18892.0185909288,153677.946827253,2620.64168907159,448.072471816781,431.282763972779,2272269.3295537,3499.99692486115,7780479
2020-06-11,1961630.7,14119.3,96750.5,1942.7,47724.2,6450.7,5651860.9,56117.6,2261355.2171762,21100.4276404532,170073.0737173,2676.79100276805,414.067820531854,432.093765865697,2296251.74463853,3522.95258916561,7780479
2020-06-12,1983491.6,15454.1,107032.8,1967,47791.4,6451.6,5618290.5,56210,2282833.39668409,23574.9718788804,189316.304736702,2742.00615426005,376.345904720644,433.232720370934,2322939.03753259,3551.58477935163,7780479
2020-06-13,2002372.9,16919.7,117933.9,1999.3,47855.2,6452.7,5586945.3,56307.2,2303950.22697481,26345.6905699965,209814.898630412,2814.30998159407,343.995363340845,433.838820877063,2349612.90427172,3592.14416581197,7780479
2020-06-14,2019297.1,18578.8,130077.4,2030.7,47925.9,6453.7,5556115.4,56410.3,2325124.89010257,29467.1397315722,232792.829667153,2873.55654590266,292.641850219684,434.72942446998,2376919.5493678,3600.92782059232,7780479
2020-06-15,2034259.5,20381.1,143514.9,2071.4,47992.7,6454,5525805.4,56518.1,2346032.57833105,32841.1803821056,258349.612060266,2935.93266101251,248.808405203683,434.915164141238,2404603.56643207,3619.65623035743,7780479
2020-06-16,2047361.7,22215.5,158427.8,2104.3,48067.2,6454.2,5495848.3,56625.7,2366464.75915219,36307.2025891558,286749.002718684,2996.39528809201,197.370362516767,435.186063655536,2432461.44839889,3628.95171426431,7780479
2020-06-17,2058592.2,24150,174814.9,2149.8,48140.1,6454.6,5466177.4,56744.5,2385873.04723679,39907.1959225401,318148.121151281,3060.1356440524,147.147553496482,435.287594585465,2460035.45846824,3642.57079213435,7780479
2020-06-18,2067074.4,26307.9,193604.8,2190.4,48221,6454.7,5436625.8,56866.1,2404151.11267076,43928.4640260731,354189.084197636,3115.26594209868,106.260999430647,435.201703236557,2487816.71924999,3656.72864476589,7780479
2020-06-19,2073324.4,28394.6,213363.9,2234.7,48306.3,6455.4,5408399.7,56996.4,2420041.94538087,47839.3463504676,392216.074873902,3175.08256939879,85.0595232763504,435.719508399612,2513641.21520455,3695.86160107475,7780479
2020-06-20,2076799.4,30551.7,234820,2276.1,48392.1,6456.1,5381183.6,57124.3,2433931.13362606,51861.4975777792,433612.273327451,3219.87544828989,120.448131990496,436.700701281782,2538270.46035946,3777.02428156216,7780479
2020-06-21,2078080.5,32753.4,258029.9,2325.9,48476.5,6456.9,5354355.9,57259.3,2445777.41177382,55976.1792626113,478446.982483838,3269.93913590146,182.194435974318,437.159012831715,2561928.93875722,3889.2925847075,7780479
2020-06-22,2076736.3,34864.2,282948.4,2383.1,48567.9,6457.2,5328521.9,57408.2,2455792.04363525,59888.1906402256,526715.09266893,3326.33341721782,250.118376973784,437.591830362497,2584480.12628623,4014.0436245541,7780479
2020-06-23,2073436.8,37028.2,309557.3,2442.5,48664.9,6457.5,5302891.8,57564.9,2463674.84597752,63839.6187344505,578383.127020153,3392.04537300137,337.753538101379,437.797170502506,2605734.73763819,4167.59608160525,7780479
2020-06-24,2067502.6,39240.3,339165,2495,48769,6458.1,5276849,57722.1,2469690.24290834,67896.5496414214,635924.987093604,3442.81325372144,425.349327024271,438.213877575779,2626825.07145695,4306.37645832149,7780479
2020-06-25,2059808,41261.1,369276.3,2553.8,48881,6458.3,5252240.5,57893.1,2473522.90982275,71601.4082535393,694538.810990725,3501.53188761719,511.694391214131,438.04522882917,2645948.55670012,4451.27150766049,7780479
2020-06-26,2050433,43118.9,401020.8,2623.1,48990.5,6458.7,5227834,58072.3,2476207.60613487,74990.5796889849,756454.43201951,3551.56095998647,607.841848263181,438.405146525449,2664459.75362147,4597.8079547751,7780479
2020-06-27,2038974.9,44833,434291.2,2693.8,49102.7,6458.9,5204124.5,58255.4,2477220.91007994,78134.0481173221,821435.32423567,3615.49713179253,705.702750809432,438.468986930661,2681983.96387936,4759.66886953262,7780479
2020-06-28,2025503.9,46645.5,469025.5,2767.8,49218.6,6459.5,5180858.2,58445.9,2477091.41120034,81481.5926528808,889396.31444798,3662.32228374293,817.71167901651,438.899205399144,2698839.98515665,4918.93316815858,7780479
2020-06-29,2010884.7,48122.9,505023.5,2840.4,49348.1,6459.7,5157799.7,58648.2,2475975.40195556,84102.0608302198,959986.883844071,3711.74629925053,936.042655278059,439.200947744879,2715128.45535061,5086.98990227347,7780479
2020-06-30,1994195.8,49496.6,543848.4,2924.2,49479.3,6459.7,5134075,58863.2,2474107.59695882,86562.7496758277,1036238.97734019,3761.45880078461,1059.13937822177,439.200947744879,2731727.41786738,5259.79912675126,7780479
2020-07-01,1977059.2,50434,582168.5,3002.1,49615.7,6460,5111739.5,59077.8,2472079.32018116,88225.2118761978,1111599.60503567,3798.46243926408,1184.52997956996,439.420641299427,2747462.65721845,5422.41306013346,7780479
2020-07-02,1959214.9,51317.7,621099.3,3100,49752,6460.3,5089534.8,59312.3,2470171.91083793,89687.1706433534,1188335.91577601,3846.87041632546,1316.8255579233,439.642323372079,2763003.06750774,5603.33829762083,7780479
2020-07-03,1940745.6,51936.7,660587.8,3183.5,49902.1,6460.6,5067662.7,59546.2,2468507.08344729,90682.0214122403,1266204.56950651,3893.54750356279,1457.56204070359,439.863944873867,2778529.31847141,5790.97348914024,7780479
2020-07-04,1921940.2,52164.9,700453.4,3272.5,50052.3,6461,5046134.7,59785.8,2467136.92709115,90874.910240891,1344930.41721981,3959.26568475772,1591.68307853668,439.768177566317,2793996.01311641,5990.71694086071,7780479
2020-07-05,1902955.3,51948.6,740203.6,3374.2,50205.7,6461.3,5025330.3,60041.2,2466317.58818689,90234.5536213262,1423432.66088728,4041.98889904463,1723.42428684871,439.992241408869,2809486.98070648,6205.40542730221,7780479
2020-07-06,1883715.9,51456.9,781304.6,3476.2,50381.9,6461.8,5003681.7,60319.9,2466212.9399093,89067.6846150724,1504639.77353586,4111.75833555427,1879.54303023368,440.290142973926,2825471.9575357,6431.59150876187,7780479
2020-07-07,1865283.3,51029.8,820220.3,3575.2,50558.2,6462,4983350.2,60595.4,2466784.90177186,87998.8286135673,1581512.3299147,4168.65149778679,2039.54882510814,440.362804968812,2841039.26498089,6648.56312786374,7780479
2020-07-08,1846766.2,50434.3,858625.5,3674.2,50738.1,6462,4963778.7,60874.3,2468003.00168119,86604.0120133588,1657274.19075543,4239.15678054021,2202.53019332312,440.362804968812,2856539.8985466,6882.04977883214,7780479
2020-07-09,1829015.8,49666.6,896332.3,3762.7,50931.3,6462.3,4944308,61156.3,2469970.31935336,84884.6848414954,1731561.20635547,4308.68361828761,2373.10828292769,440.592183884372,2872084.04173012,7122.38408509967,7780479
2020-07-10,1811568.8,48940.1,933144.6,3876,51118.8,6462.8,4925367.9,61457.6,2472501.77544914,83206.5067797585,1804038.98196154,4381.80912980016,2556.35664765306,440.416348470399,2887913.53923827,7378.58212592362,7780479
2020-07-11,1794712.9,47937.7,969231.8,3981.5,51321.1,6463.1,4906830.9,61765.7,2475462.06077675,80975.6401753639,1874957.96570626,4461.82947483429,2746.16552714872,440.168322917495,2903761.08917182,7648.1633249005,7780479
2020-07-12,1777574.7,47017.2,1005889,4083.8,51547.1,6463.5,4887903.7,62094.4,2479142.18049603,78879.3680284014,1946825.30720997,4543.26906643223,2952.64935312339,440.07977969909,2920333.70606655,7935.99819925472,7780479
2020-07-13,1762018.6,45826.8,1040100.6,4185.4,51763.4,6463.9,4870120.3,62412.7,2483105.35139789,76286.7002914663,2013721.41632124,4623.67491179906,3162.56488312888,440.230681007128,2936264.75716077,8226.47047593506,7780479
2020-07-14,1747077.4,44534.7,1073071.4,4307.8,51980.7,6464.2,4853042.8,62752.7,2487333.21871888,73409.539666245,2078046.82056219,4728.09216915237,3371.00684106396,439.983420142169,2952025.87732235,8539.0824303585,7780479
2020-07-15,1732943.7,43191.4,1104699.4,4413.3,52213.2,6464.3,4836553.7,63090.8,2491733.04659677,70494.9190966271,2139492.3595156,4816.70811057718,3594.76092529114,439.901207659174,2967725.26266685,8851.37024352749,7780479
2020-07-16,1719764.7,41864.1,1135066,4521.6,52450.3,6464.6,4820347.7,63436.5,2496297.51832301,67687.7189295813,2198255.23788822,4912.82198334114,3817.89976590533,439.657241496146,2983231.31507646,9170.37899074262,7780479
2020-07-17,1707116,40456.6,1164156.3,4630.4,52703.2,6464.9,4804951.6,63798.5,2500801.20661691,64690.1283461395,2254390.67932495,5017.41758676712,4057.01519099941,439.412679038737,2998740.97692206,9513.84545680527,7780479
2020-07-18,1695050.8,39029.3,1193077.6,4735.1,52978,6465.6,4789142.6,64178.7,2505599.56964407,61676.0022116382,2309877.24362916,5098.5905309703,4335.04183370818,439.085230906256,3014524.7700236,9872.71759558474,7780479
2020-07-19,1684089.5,37691.6,1219535.5,4838.4,53244.8,6466,4774613.2,64549.2,2510162.47651726,58869.4440727955,2360373.92866886,5184.04358488622,4601.7245256534,439.482593511962,3029329.57934054,10225.2507040516,7780479
2020-07-20,1673944.4,36262.1,1244658.5,4946.1,53517.1,6466.3,4760684.5,64929.5,2514524.14145704,55884.4013199569,2408115.11309627,5276.03077156493,4867.92559541536,439.241417104535,3043888.09296095,10583.1977840848,7780479
