Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-10-01,9843492.9,9882.8,9251.6,9159.8,80712,17025.9,91049,106897.7,15449.5230894031,99.1219450979449,77.322959074262,42.1777192365827,0,35.8788238380246,15393.8690133442,78.0565430746073,10060574
2020-10-02,7916390.1,24697.8,11388.8,8076.9,80716.7,18572,2000731.7,107365.6,285345.866976009,3110.03931807944,3888.14464237122,799.368056654755,2.3685438564654,707.60624643936,284614.7203948,1509.34284695058,10060574
2020-10-03,6410073.5,38826.7,16365.8,7546.2,80727.8,19608.6,3487425.4,107882.6,421572.815799181,10903.1162797615,13006.7844435125,1249.03256963139,5.36283507111677,1057.71983057897,420468.549265507,2312.11523528148,10060574
2020-10-04,5174304.6,55096.7,25645.9,7423.7,80747,20370.2,4696985.9,108540.9,481731.080904523,27116.4046954975,32458.5058450016,1564.74931219029,10.4690018626419,1253.0057302343,478244.609822515,2828.22404428724,10060574
2020-10-05,4228978.5,73034.4,40420.8,7612,80772.4,20931.6,5608824.3,109316,499252.518951132,52058.6917588216,66257.5755726091,1810.25688784769,22.1006787226094,1373.70238407015,486559.359226816,3206.05995064044,10060574
2020-10-06,3463601.6,92635.5,62522.9,8099.4,80807.3,21378.9,6331528.4,110285.6,504105.734065821,83727.1491097721,120301.252388701,2065.74980091975,33.5113413637831,1455.98553907654,468586.23089186,3555.24668136008,10060574
2020-10-07,2840071.7,111162.6,92732.5,8845.9,80855.9,21757.6,6905147.8,111459.4,513122.427059089,114044.980556095,196755.037039589,2305.78795425772,51.9739357755404,1522.93724099189,438512.433345008,3880.69913102515,10060574
2020-10-08,2333049.1,125010.7,129278.6,9936.9,80917.1,22082.8,7360298.8,112936.8,525325.296339982,131412.714277615,291243.885758036,2564.39850452304,71.7111567331053,1578.29672748821,405808.082756566,4214.40638874436,10060574
2020-10-09,1908791.6,131217.6,170001.2,11385.9,80997.7,22376.9,7735803.1,114760.5,528803.184429935,127524.214370605,396055.236865213,2838.97648634151,97.0206679012261,1611.37589965843,380204.806940536,4547.37305390116,10060574
2020-10-10,1584555.9,129556.6,206642,13091.9,81098,22641.5,8022988.1,116831.4,511296.413244499,103422.009274815,488290.096185249,3173.47344246017,131.200609754681,1641.90129118653,370130.283131886,4946.57534340138,10060574
2020-10-11,1326116.5,123793.3,237351.5,15086.3,81230.4,22867.3,8254128.7,119184,474309.260474904,69609.2397660684,561946.251824719,3503.05646685862,176.822057447593,1662.65871723574,374782.576110483,5342.53724154195,10060574
2020-10-12,1118402.3,117604.4,260850.5,17338.4,81385.8,23082.7,8441909.9,121806.9,426373.756889903,37768.7559689222,613644.726593368,3881.52792595905,217.903097729243,1678.32482255373,390352.088057039,5777.75584624203,10060574
2020-10-13,949095.2,112795.3,278109.2,19890.8,81588.1,23270,8595825.4,124748.9,375933.1262562,16721.8732267052,646378.594932536,4209.07267221653,267.112878761021,1693.1136406042,411733.877366243,6169.29919158175,10060574
2020-10-14,804290.8,109742.5,291187.9,22800.3,81845.7,23447.9,8727258.9,128093.9,326320.727370726,17497.8887826503,665717.804889497,4527.03242864462,345.934401295968,1704.44157717418,435398.151614692,6577.40840711477,10060574
