Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-03-09,2201281.6,34,33.2,32.1,4,8.1,25607,44.2,16085.7104611515,2.23606797749979,1.46969384566991,0.53851648071345,0,0.3,16085.5426517106,0.83851648071345,2227000
2020-03-10,1723968.5,94.8,66.3,30.3,4.4,15,502820.7,49.7,287864.959946934,23.6423349100718,25.8922768407879,11.5935326799039,0.66332495807108,5.70964096944808,287866.818525182,17.9664986074231,2227000
2020-03-11,1426240.3,185.7,139.4,35.8,4.7,20,800374.1,60.5,440685.218637987,96.1228900938793,90.0646434512456,23.549097647256,1.18743420870379,7.66811580507233,440724.072919429,32.4046476610322,2227000
2020-03-12,1226359.1,366.3,309,52.7,5.3,25.6,999882,83.6,551070.690251705,363.459502558401,289.256287744968,48.9122683996561,2.23830292855994,7.47261667690776,551329.416858379,58.6231880051238,2227000
2020-03-13,1097984.3,797.4,694.6,87.2,6.8,31.9,1127397.8,125.9,635148.686014708,1333.52114343943,983.916175291371,90.87882041488,3.24961536185438,7.51598296964542,636299.95772934,101.64441874638,2227000
2020-03-14,1006708.4,2060,1724.8,140.7,9.3,39.4,1216317.4,189.4,703438.004716009,4709.03563375772,3453.05076128342,153.51810968091,3.66196668472011,11.0742945599257,707803.442123899,168.254370925556,2227000
2020-03-15,935289.3,6029.6,4855,214.7,12.7,49.2,1280549.5,276.6,752471.767473711,16124.0858481962,12003.2805515826,240.605091384202,6.46606526413089,19.8584994397865,767476.730895634,266.929656088119,2227000
2020-03-16,865063,18295.6,14661.1,315.2,18.6,64,1328582.5,397.8,770112.720427731,52166.1364338974,40326.7801130961,355.620809289895,9.3936148526539,37.1106453729924,816283.859145978,402.125069515542,2227000
2020-03-17,766724.1,48267.6,44478.7,442.7,29.3,86.2,1366971.4,558.2,748391.26994353,140633.33533071,128081.399730054,502.338740293838,17.0061753489725,61.9222092629131,856764.038701929,581.267124905723,2227000
2020-03-18,653450.2,74049,102801.1,590.3,44.7,115,1395949.7,750,753383.822042762,215180.220000817,300368.034220504,670.296210641236,27.5972824749105,97.0216470690949,886976.236492393,794.915140185241,2227000
2020-03-19,584189,56818.8,166008.3,755.4,65.1,150.1,1419013.3,970.6,787230.176139736,157829.73020366,485025.903670526,856.446285531089,40.4832063947509,138.103910154637,910440.439335715,1035.03340208048,2227000
2020-03-20,551332.8,31944.2,204728.6,939.7,91.9,192.4,1437770.4,1224,795103.597877132,73324.2558663912,591343.747230695,1048.66668203009,61.0613625789664,186.095244431447,928691.534626886,1295.8232890405,2227000
2020-03-21,521291.2,25257.3,225978.9,1119.4,131.4,244.1,1452977.7,1494.9,781739.478951243,50536.6408955918,635169.46672718,1259.46720481321,86.2162397695469,245.739068932883,942860.794778747,1591.42251351564,2227000
2020-03-22,481342.8,33919.2,244466.7,1288.8,182,298.8,1465501.7,1769.6,744900.270011604,88122.1794950624,651796.866404105,1448.17953306902,123.943535531306,310.155380414398,953930.967427209,1882.27844901472,2227000
2020-03-23,423277.1,54025.8,271370.6,1465.2,238.7,358.5,1476264.1,2062.4,687146.662700831,155857.767382829,662631.572273492,1641.14653824697,165.697948086269,382.196611706593,962931.861137272,2189.04109803983,2227000
2020-03-24,359851.7,71611.4,308523.7,1627.7,310.1,421.8,1484653.6,2359.6,646901.137149573,211476.06018091,685209.859210308,1817.46868198602,217.427436171243,456.372172683655,969664.588580216,2491.26829084092,2227000
