Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-05-16,7587308.8,2006.4,1897.3,1924.4,46213,6279.9,134849.2,54417.3,46812.5163280078,37.5345174472778,33.517308961192,35.2737863008779,0,18.4577896834914,46787.6787130971,53.7315759843692,7780479
2020-05-17,5206969.6,3545.2,1736,2042.5,46217.8,6622.4,2513345.5,54882.7,776040.39298302,661.008441701012,762.219522185046,629.786987798255,6.93974062915899,297.662291867815,775534.289880886,934.389020295229,7780479
2020-05-18,3859166.5,4480.6,1929.4,2068.9,46227.4,6842,3859764.2,55138.3,1101564.48030728,1033.03361029543,1431.92040281574,922.367437629929,17.4882817909593,454.078627552542,1100631.76722561,1393.93434697343,7780479
2020-05-19,3023405.5,5129.6,2338.8,2076.4,46240.9,6982.8,4694305,55300.1,1280192.61511659,1293.0635096545,2142.81654837739,1075.78884545249,30.0913608864737,536.190413938929,1278827.95117271,1642.07062027789,7780479
2020-05-20,2528136.9,5553.3,2844.4,2058.7,46258.8,7082.8,5188544.1,55400.3,1392634.13831016,1432.51897369633,2836.45222769572,1159.52732179971,39.5848455851479,588.098597175678,1390901.38304335,1787.21076456053,7780479
2020-05-21,2212117.8,5849.6,3399.8,2057.6,46273.8,7152.4,5503628,55483.8,1482534.73285706,1526.25667566108,3546.03908043891,1211.04609325987,47.3493400165198,621.721995750512,1480464.81018442,1880.1174290269,7780479
2020-05-22,2008500.6,6056.9,3980.4,2056.3,46295,7207.7,5706382.1,55559,1564199.47990819,1606.75234245978,4268.45476021476,1243.22427984656,55.5121608298578,642.651701935037,1561832.04821783,1941.38814261146,7780479
2020-05-23,1877741.9,6216.7,4578.5,2054,46318.8,7248.2,5836320.9,55621,1642422.93213273,1668.77230621796,4972.66414007622,1259.52403708703,63.1233712661166,650.807774999654,1639794.09833085,1973.4551833528,7780479
2020-05-24,1794965.5,6331.7,5189.9,2058.6,46346.9,7281.1,5918305.3,55686.6,1718070.82278207,1715.26097431266,5688.68112043556,1284.66829960111,72.4188511369795,662.980459742216,1715210.92307454,2020.0676104803,7780479
2020-05-25,1742265,6431.1,5813.9,2076.1,46375.9,7307,5970210,55759,1793967.37285626,1781.32565523545,6419.76216771307,1302.10602102901,83.0499247440959,670.313657924408,1790895.69507322,2055.46960369751,7780479
2020-05-26,1712343.5,6512.9,6414.9,2093.1,46405.6,7330.3,5999378.7,55829,1862744.28612911,1874.43348508289,7120.45464068131,1316.18550744187,92.1500949538306,672.313624731791,1859475.99012937,2080.64922712749,7780479
2020-05-27,1696076.9,6562.1,7013,2120.7,46433.6,7350.3,6014922.4,55904.6,1927134.14380424,1959.01778705554,7824.24581669058,1331.89061487796,100.235921704746,676.617329071611,1923683.84706444,2108.74386565432,7780479
2020-05-28,1688283.9,6627.2,7602.2,2146.5,46469.6,7365.3,6021984.3,55981.4,1986209.89975725,2082.03087393055,8510.51450618586,1342.73126499683,110.125564697758,677.315738780667,1982596.75905808,2130.17256847526,7780479
2020-05-29,1686306.5,6693.1,8178.6,2174.4,46511.2,7378.1,6023237.1,56063.7,2039894.9047277,2215.39398076279,9181.76317708097,1364.53634616305,124.343717171396,681.676528861013,2036134.52082599,2170.55659219546,7780479
2020-05-30,1687652.4,6775.2,8742.5,2206.8,46554.7,7390.2,6021157.2,56151.7,2087864.29308651,2361.40669093657,9845.75679417281,1381.57394300848,140.269062875603,684.180356338882,2083944.74004081,2206.02336222297,7780479
2020-05-31,1690716.6,6853.2,9321.2,2250.2,46599.7,7400.4,6017337.7,56250.3,2131502.28908628,2532.72240089592,10532.832409186,1397.66153270382,154.367775134579,683.499407461338,2127430.48557005,2235.52871529974,7780479
2020-06-01,1694842.7,6958,9865.2,2290.5,46649.2,7408.5,6012464.9,56348.2,2168294.76089115,2714.12505238797,11193.3292348613,1414.20665038742,166.842320770241,684.576109720461,2164070.78515124,2265.62508087812,7780479
2020-06-02,1699226.8,7069.7,10404.1,2327.8,46700.8,7417.2,6007332.6,56445.8,2199951.19192267,2905.16281987774,11844.0914505926,1426.26335576569,186.58392213693,683.61901670448,2195588.51623605,2296.4662946071,7780479
2020-06-03,1703563.3,7191.4,10951.2,2360.9,46758.4,7423.5,6002230.3,56542.8,2227116.37141143,3071.84251549457,12503.9858749121,1443.87246320442,207.005410557309,683.874147778668,2222593.08581063,2334.7520215404,7780479
2020-06-04,1707643.4,7314.1,11490.3,2398.8,46819,7431.9,5997381.5,56649.7,2250416.28445944,3260.72928805812,13160.7580636527,1455.91887136612,228.965062837106,686.109823570542,2245737.50200108,2370.99375777377,7780479
2020-06-05,1711448,7461,12030.2,2436,46879.8,7437.4,5992786.6,56753.2,2270302.78326579,3444.84095423867,13826.6890165361,1469.87965493778,252.306480297277,686.066789751552,2265465.80483283,2408.25292498661,7780479
2020-06-06,1715285.7,7600.9,12599.3,2475.2,46952,7442.8,5988123.1,56870,2287778.25263101,3642.34793642782,14524.8417894998,1482.77326655157,280.073204716196,687.404073307687,2282789.47624661,2450.25054457545,7780479
2020-06-07,1718463.1,7746.7,13141.6,2515.3,47026.7,7447.2,5984138.4,56989.2,2301815.1492462,3842.00322878573,15195.9887680927,1501.46974994503,309.33284662318,687.344135058997,2296679.11389594,2498.14673162721,7780479
2020-06-08,1721296.9,7897.6,13698.9,2557.5,47096.6,7451.6,5980479.9,57105.7,2313548.7740571,4027.75156135529,15896.4826326455,1520.17737451917,338.327415383383,688.068920966497,2308234.21772118,2546.57371086905,7780479
2020-06-09,1723889.4,8066.6,14262,2599.9,47167.8,7455.7,5977037.6,57223.4,2323317.42666318,4235.65466486587,16603.7140604143,1532.42451363844,366.090917669368,688.348901357444,2317843.34634626,2586.86433266525,7780479
