Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-07-16,2159032.2,2374.5,2252.4,2262.1,16960,5251,38867.8,24473.1,14943.8400540156,40.939589641324,31.1229818622831,29.3613691778841,0,14.4013888219158,14923.6673160453,43.7627579997998,2227000
2020-07-19,1473699.4,4503.5,2389.3,2381.6,16967.8,5611.9,721446.5,24961.3,241165.726507396,838.829809913787,784.680068562978,616.695743458636,7.52063827078527,263.306076648451,240762.252980923,887.522458377873,2227000
2020-07-20,1089919.4,5829.4,2869.1,2551.5,16989.9,5838.8,1103001.9,25380.2,345828.555277091,1442.91345547819,1670.46229828751,1019.89688204249,25.4458248048673,389.140283188467,345203.750076806,1434.48299003583,2227000
2020-07-21,851629.3,6773.3,3608.8,2753.9,17023.1,5993.6,1339218,25770.6,417477.050415002,2048.20648617272,2693.95919790928,1404.41827458916,51.2024413480451,470.78810520233,416738.757464194,1926.40882113954,2227000
2020-07-22,706393.8,7431.5,4441.1,2979.7,17065.4,6099.7,1482588.8,26144.8,470882.627782296,2674.12394065795,3797.50595654569,1753.42659099262,80.4029850192143,521.225680487829,470177.662919412,2355.05525649966,2227000
2020-07-24,608104.7,7967.9,5316.6,3216.8,17113.6,6180.1,1579100.3,26510.5,512766.240256718,3389.64447840773,4920.75427551509,2073.86483648284,116.650932272314,558.06154678494,512219.35783257,2748.5773155401,2227000
2020-07-25,538609.2,8447.6,6247.9,3454.5,17171.6,6240.7,1646828.5,26866.8,544404.538674651,4247.66016060607,6110.24808743475,2396.66715461284,149.737904352906,582.513184400147,544137.270874777,3128.91824336589,2227000
2020-07-26,487844.2,8854.9,7236.5,3699.6,17238.4,6293.5,1695832.9,27231.5,567465.390175965,5201.89743170701,7446.85457424811,2707.38243327388,188.843427208892,596.31086691423,567597.414020263,3492.536727397,2227000
2020-07-27,449744.3,9308.6,8252,3935.8,17315.3,6335,1732109,27586.1,584232.851840266,6391.49974888523,8926.21854986758,2991.46037246025,224.253450363645,603.773467452819,584889.09318947,3819.48729027671,2227000
2020-07-28,419696.9,9815.9,9375.3,4164.6,17402.9,6371.8,1760172.6,27939.3,596804.646449816,7844.87374595665,10688.5265312858,3237.38045956913,261.896334453157,607.126148341512,598133.401023417,4106.4029423638,2227000
2020-07-29,397498.1,10417.9,10534.8,4381.4,17495.3,6405.9,1780266.6,28282.6,605415.808369331,9642.96926729521,12677.2907578867,3452.51613175087,301.316129671148,609.798729090181,607538.240970591,4363.6309905122,2227000
2020-07-30,379982.2,11166.4,11815.3,4586.4,17599.3,6429.6,1795420.8,28615.3,611543.91866534,11862.2152079618,15143.1435115038,3627.49266574035,342.757071407725,611.892180044818,614622.14034361,4582.14191719289,2227000
