Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-09-27,2344937.2,786.2,745.3,738.3,7168,279.2,37345.8,8185.5,12837.664941881,15.2302330907967,10.927488274988,10.1098961418998,0,7.58683069535626,12832.8887379265,17.696726837256,2392000
2020-09-28,1655607.4,1553.9,944,681.6,7170.2,418.1,725624.8,8269.9,218632.982106635,302.659693385162,252.77341632379,167.260395790516,1.83303027798234,96.007760103025,218431.281192873,265.101186171523,2392000
2020-09-29,1233133.1,2139.7,1332.3,659.5,7175.8,499.7,1147059.9,8335,309657.086115739,588.206094834115,548.029022954077,261.149478268673,7.92212092813534,143.60295957953,309229.228252586,412.674558776338,2392000
2020-09-30,951590.2,2641.5,1860.5,662,7183.3,557.8,1427504.7,8403.1,350084.656664013,913.14415619879,935.139909318387,346.699004901947,13.1304988481017,173.370585740488,349416.982684314,533.200089490537,2392000
2020-10-01,770615.9,3026.6,2466.4,688,7190.8,594.9,1607417.4,8473.7,365015.028752091,1262.14168776726,1355.37929746621,418.975416939944,16.9398937422878,189.120305625811,364119.641892112,625.035616308043,2392000
2020-10-02,643668.2,3343.9,3163.1,720.4,7199.8,625.2,1733279.4,8545.4,369710.246072732,1668.30629382017,1823.76547011945,478.321899979501,22.1485891198514,198.088767980418,368579.893509182,698.559257079771,2392000
2020-10-03,551756.8,3654.2,3894.2,766.2,7211.1,649.3,1824068.2,8626.6,369633.089035546,2101.35088930907,2334.73428038396,530.307231706301,28.2575653586787,202.560139217962,368281.618822281,761.124936282941,2392000
2020-10-04,483378.9,3908.8,4681.8,820.9,7224.6,668.4,1891316.6,8713.9,367759.933111113,2575.19008230461,2908.44019364332,581.233765364677,33.5416159419906,203.292498631897,366183.627317552,818.067879938565,2392000
2020-10-05,429560.3,4158.7,5543.7,884.6,7242.7,686.2,1943923.8,8813.5,365329.319118805,3173.36046014316,3573.50645864814,633.415850764725,40.5365267382394,203.129416875055,363532.159689291,877.081794378019,2392000
2020-10-06,389614,4383.3,6396.8,947.9,7263.8,699.4,1982694.8,8911.1,363058.349303524,3766.52343813231,4263.38003935844,673.986565148,47.5705791429955,201.569442128513,361050.170567139,923.126586419509,2392000
2020-10-07,358253.1,4557.7,7283.7,1027,7286.3,710.5,2012881.7,9023.8,361222.069264172,4291.97145959756,5074.70231737784,719.057716737676,56.6587151283896,199.70841244174,359001.267502233,975.424844307805,2392000
2020-10-08,333093.3,4758,8197.6,1111.1,7307.8,719.3,2036812.9,9138.2,359849.790834467,4902.77425545986,5964.07849042918,754.019157581556,65.3311564263178,197.487746455318,357408.239525462,1016.83806046319,2392000
2020-10-09,312513,4943.9,9127.5,1202.6,7336.5,726.2,2056150.3,9265.3,358826.403591765,5546.16444851755,6973.87985629234,787.686511246702,71.4818158694923,195.900382848018,356158.985272041,1055.06870996421,2392000
