Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-10-02,7461393.6,17864.4,17092.7,17029.7,123344,7053.2,136701.4,147426.9,25539.2414617193,154.454006098903,98.2497328240642,41.3183978392193,0,40.1691423856671,25463.3185629839,81.4875402248864,7780479
2020-10-03,4885120.4,33838.1,20156.9,17341.9,123395.2,7919.6,2692706.9,148656.7,383583.723166456,3013.75222770552,3519.89171566399,969.622447141154,31.2915324009547,856.125364651696,381605.671065159,1857.0393441938,7780479
2020-10-04,3287037.2,43706.5,25035.3,18049.5,123548.8,8506.4,4274595.3,150104.7,466023.628129476,5039.88317820959,8587.64006057543,1524.815742967,98.7155509532313,1275.03389758861,461370.201273132,2898.56519150884,7780479
2020-10-05,2230974,49722.9,31138.2,19144.2,123803.8,8950,5316745.9,151898,441074.488177451,6832.78084603919,14556.4105589256,1934.88820348877,200.856565737842,1529.46500450321,433465.950852071,3665.20977372982,7780479
2020-10-06,1571930.5,52528.2,37177.9,20547.6,124137.4,9268.4,5964889,153953.4,382209.263363736,8461.16631203997,20044.6355738886,2223.09654311278,301.728420935118,1669.72951102866,372220.296607533,4194.55447507656,7780479
2020-10-07,1129609.6,53366.3,42872.7,22256.6,124577.9,9515.6,6398280.3,156350.1,317998.143061937,10256.8202094996,24679.5359480279,2458.25341248619,412.088691909885,1751.14717828057,306371.891395751,4621.48928267664,7780479
2020-10-08,827094.4,52711.8,48030.7,24187.2,125131,9713.8,6693610.1,159032,259237.296294804,11930.8275806836,28203.3038527404,2593.17692416079,517.888018783984,1785.76929080999,246551.938091936,4896.83423375476,7780479
2020-10-09,616048.5,51061.2,52474.6,26309.9,125821,9878,6898885.8,162008.9,209457.192599944,13421.5240401379,30639.670057623,2682.89263482533,611.132227917985,1801.85903999175,196130.320790948,5095.88390273507,7780479
2020-10-10,461476.3,48752.7,56219.5,28675.5,126695.9,10026.6,7048632.5,165398,167139.037181055,14516.4862349675,32104.830048608,2805.25800061242,759.826618380799,1803.15169633617,153453.973510138,5368.23631532939,7780479
2020-10-11,355555.5,46162.5,59148.3,30979.7,127690.6,10133.4,7150809,168803.7,134975.516234056,15084.633063154,32719.6801880764,2902.0335990474,894.809834545866,1792.88550666237,121140.18223034,5589.72894025564,7780479
2020-10-12,278558.9,43453.4,61287.3,33345.9,128848.5,10231.9,7224753.1,172426.3,109727.867251168,15177.6978043444,32717.4668580867,2952.39104625387,993.196179009968,1780.71555561241,95785.1844508847,5726.30278087624,7780479
2020-10-13,221595.6,40600.4,62926.8,35709.2,130141.4,10316.2,7279189.4,176166.8,90037.2111054091,14985.1149024624,32440.9867630441,2968.48330970548,1091.34469348598,1764.19510258928,75936.5032908416,5824.02310578074,7780479
2020-10-14,179198.4,37781,64051.8,37944.6,131640.6,10385.1,7319477.5,179970.3,74821.266753778,14556.041501727,31884.5620380773,2973.04787045214,1182.77023973382,1744.71524610751,60575.0466301925,5900.53335629347,7780479
2020-10-15,146201.1,34948.5,64651.3,40227.7,133366.5,10445.5,7350638.4,184039.7,62640.2029090743,13913.2846750866,31227.4538316847,2963.05794914646,1293.64726645249,1725.29430822686,48200.8984754434,5981.99952382581,7780479
2020-10-16,122283.7,32297.3,64859.8,42286.9,135181.3,10496,7373074,187964.2,53759.4317363009,13197.0732895593,30501.4727637863,2885.32457273008,1375.10770850868,1706.39198310353,39159.7347207562,5966.82426434229,7780479
2020-10-17,104135.7,29801.5,64695.8,44197.8,137155.1,10541.6,7389951.5,191894.5,46974.4867583457,12399.2412610611,29793.8267693158,2850.67279076361,1451.32032646139,1686.63530142115,32203.6624446661,5988.62841864615,7780479
2020-10-18,90268.5,27431.6,64233.2,45929.2,139297.9,10583.1,7402735.5,195810.2,41814.9466321554,11593.2125245766,29097.179123757,2773.83185503375,1494.32884265813,1664.01096450715,26938.9685372325,5932.17166219903,7780479
2020-10-19,79686.2,25221.3,63548.7,47471,141581.4,10618.3,7412352.1,199670.7,37889.6336345444,10781.429172888,28445.7768079903,2733.15209968271,1541.57433813618,1645.50624732937,23018.1259378343,5920.23268514826,7780479
2020-10-20,71299.2,23054.1,62590.8,48915.2,144115,10647.8,7419856.9,203678,34860.8051249537,9914.90813321031,27789.5518056697,2653.851759236,1575.56015435781,1627.35575704884,20052.8467427944,5856.76767064265,7780479
2020-10-21,65214.6,21227.2,61409.8,50111.7,146677.4,10675.2,7425163.1,207464.3,32659.002704308,9185.77804870115,27234.7906134782,2625.78948318406,1589.52082087653,1611.45237596399,17970.3618296906,5826.76268002458,7780479
2020-10-22,60694.1,19484.3,60160.4,51109.7,149363.5,10701.8,7428965.2,211175,30993.3541826308,8458.60091327165,26714.9730795298,2563.3681378218,1576.10788019095,1590.71743562457,16501.4776659546,5730.19345363731,7780479
