Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-02-25,9944960.4,73.4,68.1,69.3,0,0.3,115402.5,69.6,97500.9156810335,4.36348484585429,2.02237484161567,1.34536240470737,0,0.458257569495584,97499.2730478028,1.80361997420295,10060574
2020-02-26,7902597.5,229.8,132.7,104,0,4.2,2157505.8,108.2,1739224.77916532,167.507492369744,85.5231547593984,21.0142808585019,0,3.73630833845388,1739263.6239863,24.7505891969558,10060574
2020-02-27,6727550.1,649.9,377.3,151.7,0.5,10.2,3331834.3,162.4,2585164.33856474,1131.03240006642,610.110162183847,40.9903647214806,0.5,5.65331761004103,2585765.6618818,47.1436823315216,10060574
2020-02-28,5992680.3,2673.4,1516.4,225.9,1,18.5,4063458.5,245.4,3055178.55613589,6905.54586111772,3730.5538248362,65.9339821336464,0.894427190999916,9.5420123663722,3059622.31149305,76.3704216910185,10060574
2020-02-29,5490126.6,13726.1,7540,327.5,2.2,28.4,4548823.2,358.1,3318916.52169015,39758.2797752871,21470.7138400194,101.099208701157,1.16619037896906,13.4029847422132,3345823.72403612,115.668383822339,10060574
2020-03-01,5043656.4,75567.3,43025.3,473.6,4.6,41.8,4897805,520,3388458.05806866,225017.380319854,127487.159985663,150.979601271165,2.6153393661244,17.8258239641258,3536010.53146231,171.420764601415,10060574
2020-03-02,4447713.4,277639.3,197420.8,664.3,7.3,61,5137067.9,732.6,3247993.52527708,831007.279680515,590288.494244602,206.812499622242,5.21632054229799,25.5499510762741,3658632.71154647,237.578771240814,10060574
2020-03-03,3827314.2,373616,544922.7,897.5,12.6,90.2,5313720.8,1000.3,3445303.59925101,1118763.37344051,1632427.48239486,233.791039178152,7.11617874986288,35.2471275425388,3745450.01982677,276.154345470553,10060574
2020-03-04,3608648.9,182971.7,820979.4,1197,19.4,123.2,5446634.4,1339.6,3556795.69553427,546650.528496781,2460281.23993076,244.614799225231,9.30806102257608,44.6739297577457,3808789.06311658,298.596790005553,10060574
2020-03-05,3504414,69544.2,937093.2,1538.4,28.3,165.2,5547790.7,1731.9,3581896.86327035,206297.535737972,2808304.30864484,305.371314959346,9.41328847959097,54.6878414275056,3856239.90298947,369.472444866442,10060574
2020-03-06,3426061.7,26295,980421.1,1910.8,40.6,211.2,5625633.6,2162.6,3599201.7810748,76400.5247678313,2938037.67950884,423.845915398509,12.0515559161463,66.1465040648408,3892475.10474601,502.043975379496,10060574
2020-03-07,3365058,10205.5,996514.6,2315.1,57.6,271.1,5686152.1,2643.8,3612762.45517261,28067.1745897231,2986117.51286714,580.261053319969,12.5713961038542,81.3651645361822,3920616.5481372,674.197613960005,10060574
2020-03-08,3317153.2,4274.5,1002441,2723.2,79.8,344.4,5733557.9,3147.4,3623476.75766684,10207.580940164,3003745.37802404,735.207562529113,14.3443368616329,97.5399405371974,3942691.06113737,847.091839927944,10060574
2020-03-09,3278898.1,2043.6,1004652.6,3176.9,111.3,422.9,5771268.6,3711.1,3632479.07686975,3483.97245109659,3010217.51061614,914.412428830667,22.8694118857482,118.588743142003,3960672.0980115,1055.87058385842,10060574
2020-03-10,3249873.3,1285.2,1005400.8,3609.2,148.8,507.8,5799748.9,4265.8,3639367.3836875,1186.09922013295,3012338.10913084,1072.9644728508,34.5653005194516,141.988591090975,3974370.34178785,1249.51836446123,10060574
2020-03-11,3227378.8,1019.3,1005655.1,4069.4,190.5,598.7,5821662.2,4858.6,3644915.08325203,536.788794592436,3012983.00700261,1263.34391200496,44.7889495299901,167.442557314441,3985194.05566715,1475.57541884939,10060574
2020-03-12,3209607.4,947.4,1005703.4,4538.2,243.6,698.9,5838835.1,5480.7,3649440.27781158,557.265143356374,3013077.57054949,1473.73530866299,60.0503122389884,201.903169861199,3993912.61681786,1735.68879076318,10060574
2020-03-13,3195845.2,932.3,1005689.8,5031,299.1,803.9,5851972.7,6134,3653127.66490025,624.306022716424,3012957.76967915,1691.65108695617,77.7373140776037,239.459579052499,4000896.19300354,2008.84798008627,10060574
2020-03-14,3185034.5,951,1005653.8,5517.8,366.5,919.5,5862130.9,6803.8,3656095.56007305,696.124701472373,3012771.7693679,1942.05297559052,101.267220757756,281.245888858842,4006535.64229279,2324.56608520712,10060574
2020-03-15,3176614.3,978.3,1005602.6,6029,440,1038.8,5869871,7507.8,3658439.02619276,739.209043505286,3012569.17111598,2225.49509098537,127.686334429335,326.817013021048,4011033.48688003,2679.99843843576,10060574
2020-03-16,3170246.3,981.1,1005541.3,6556.8,525.7,1164.4,5875558.4,8246.9,3660354.34367929,769.032437547338,3012338.93961609,2549.79970978114,160.550957642737,369.181852208366,4014662.86842649,3079.53251963225,10060574
2020-03-17,3165239.9,1002.2,1005475.8,7092,627.5,1307.4,5879829.2,9026.9,3661858.7650007,821.837064143496,3012111.44109801,2899.12742044913,200.978232652195,429.548414035019,4017634.7609891,3529.65406713634,10060574
2020-03-18,3161554.1,1001.7,1005417.7,7620.1,740.1,1456.3,5882784,9816.5,3662936.82774152,826.04189361073,3011891.81469269,3273.04352094499,250.199700239629,495.220970880677,4019911.34658694,4018.4641920653,10060574
2020-03-19,3158665,998,1005353.6,8141.8,868.3,1610.5,5884936.8,10620.6,3663694.33314994,859.911158201823,3011680.52005717,3651.75453172855,308.78861701818,570.656858365866,4021733.85034241,4531.2000071126,10060574
2020-03-20,3156645.6,1024.5,1005258.4,8664.1,1006.7,1767.9,5886206.8,11438.7,3664265.91708345,900.74383150816,3011457.59152694,4055.23327195859,382.202577176031,651.766438227683,4023191.17549631,5089.20228736231,10060574
2020-03-21,3155243.1,1048.3,1005165.3,9182.4,1161.1,1925.5,5886848.3,12269,3664604.14501636,950.932915614976,3011232.96665306,4484.31660791252,459.841374823971,728.223077085586,4024322.15066528,5672.38105982207,10060574
2020-03-22,3154314.1,1050.8,1005092.2,9710,1321,2082.6,5887003.3,13113.6,3664743.43721021,981.552729098137,3011015.67661896,4941.8163867145,540.224582928248,818.559002149509,4025187.76747346,6300.59997179226,10060574
