Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-10-01,9822937,9726.2,9259.2,9152.4,80712,17030.4,111756.8,106894.8,147646.857277085,661.662421480924,13.6293800299207,11.9766439372639,0,13.7419067090415,146994.211768899,25.7185506463054,10060574
2020-10-02,7986558,18573.8,10822,7957.7,80715.6,18644.6,1937302.3,107317.9,2056567.88884695,10012.0783336928,377.150898182677,239.206208113418,1.74355957741627,214.058963839406,2046207.47664151,455.00873153024,10060574
2020-10-03,6942392.3,24227.3,13225.3,7347.3,80727.4,19758.9,2972895.5,107833.6,2536184.38150963,13654.8732623192,1274.96400341343,331.260939442005,2.00997512422418,296.516930376665,2521289.95732225,629.787844942895,10060574
2020-10-04,6160479.9,28746.8,16335.2,7138.2,80748.2,20604.2,3746521.5,108490.6,2573586.86326623,14702.0246415247,2373.41727473279,339.394107196928,4.62168800331654,333.506461706516,2556517.87985104,677.522256906761,10060574
2020-10-05,5550407.2,32453.2,19770.5,7252.6,80773.2,21248.3,4348669,109274.1,2460420.07902625,14383.2279603711,3332.2497280366,341.639049290329,5.63560112144215,362.846813407531,2442684.93655621,710.121463819303,10060574
2020-10-06,5023488.7,35763.8,23531.3,7629.6,80806.5,21761,4867593.1,110197.1,2298052.96613359,13180.2812701399,4100.22221470983,280.940634298423,9.06917857360853,371.973386144762,2280685.03985046,661.983199016793,10060574
2020-10-07,4555844,38830.1,27675.2,8260.3,80852.2,22179,5326933.2,111291.5,2122469.99646794,11485.2915892458,4649.77067821629,222.140518591274,14.3303872941383,385.946369331284,2106176.02774026,622.417275216696,10060574
2020-10-08,4136202.8,41761.8,32129.8,9113,80911,22535.5,5737920.1,112559.5,1948452.59896708,9507.6605408481,4864.66446530488,153.193341891872,18.1162910111314,393.858159747897,1933847.46710093,565.167792650901,10060574
2020-10-09,3742191.7,44735.1,37046.2,10253.4,80983.8,22850,6122513.8,114087.2,1775634.4913071,7191.68841719384,4831.99771937032,72.0363796980387,17.5145653671451,382.761283308539,1763305.27275669,472.312228373723,10060574
2020-10-10,3399633.5,47539.6,41992.8,11604.5,81071.9,23119.2,6455612.5,115795.6,1620154.10149759,4877.72131635255,4476.67246512407,55.0495231586978,21.8149031627463,379.015778035691,1610437.65342153,455.880204357135,10060574
2020-10-11,3088319,50151.2,47200.2,13162.7,81187.1,23351.3,6757202.5,117701.1,1475717.41039245,2583.98718263075,3833.93270154811,94.7133042396896,26.0900364123931,371.780055947061,1468931.1769913,492.583396599144,10060574
2020-10-12,2805098.1,52686.3,52628.4,14952.4,81329.7,23565.9,7030313.2,119848,1342484.61693462,350.31815539592,2904.98004123953,79.4130971565774,28.330372394305,371.485517887306,1338936.76962804,479.228987438189,10060574
2020-10-13,2546980.9,55049.4,58289.8,16968.8,81503.9,23754.1,7278027.1,122226.8,1219824.63995121,1870.8330337045,1697.29630883944,106.480796390711,35.0212792456244,366.600995634218,1219729.45592975,508.103071270553,10060574
2020-10-14,2302588.3,57320.4,64304.2,19335.2,81731.3,23924.4,7511370.2,124990.9,1102823.63035329,4030.73569463442,367.800706905248,239.12164268422,44.1113364114034,348.580894485053,1106541.10465755,631.813873580677,10060574
2020-10-15,2088853.2,59385.9,70164.5,21824.2,81997.5,24067,7714281.7,127888.7,999997.987161354,5977.20570919221,1461.42671728691,437.363875965997,49.3563572399747,334.481987556879,1007521.72564457,821.20222076285,10060574
2020-10-16,1894331.8,61187.4,76080,24533.3,82317,24195.4,7897929.1,131045.7,906087.068096085,7770.03762153054,3251.98843786382,712.891583622643,65.7814563535956,329.21609924182,917520.504373548,1107.88913921806,10060574
2020-10-17,1716910.4,62814.2,81986.4,27453.6,82707.9,24303.5,8064398,134465,820227.532490247,9412.87621080826,5172.42003708129,1074.76827269882,83.6844668979853,315.917473400887,835630.368454737,1474.37021299769,10060574
2020-10-18,1555184.5,64164.9,87924.7,30618.1,83143.4,24401.9,8215136.5,138163.4,741872.481006709,10823.5288649313,7263.17805165205,1544.38469624637,108.826651147593,297.694625413359,761288.6799051,1950.90597280732,10060574
