Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-03-09,2214963.6,34.7,32.2,32.6,4,8,11924.9,44.6,8228.68673847778,2.45153013442625,1.0770329614269,0.916515138991168,0,0,8228.82768625033,0.916515138991168,2227000
2020-03-10,1958435.6,152.3,84.6,45.3,4.2,9,268269,58.5,182300.687131563,75.1998005316504,48.0961536923692,9.64416922290355,0.4,0.894427190999916,182402.92676983,10.9385964139035,2227000
2020-03-11,1748327.6,484.4,295.6,71,4.4,10.4,477806.6,85.8,320683.161232142,460.213254915588,293.027712000077,27.5753513123587,0.489897948556636,1.49666295470958,321372.206106938,29.5619122156249,2227000
2020-03-12,1567921.6,1896.1,1191.9,122.9,5.4,13.3,655848.8,141.6,433911.160259378,2458.72098661072,1537.16787957594,63.3252714167101,1.113552872566,2.19317121994613,437718.510925869,66.6319955092222,2227000
2020-03-13,1418008.1,7827.1,5008.2,206.8,6.6,18.3,795924.9,231.7,510451.875583086,11362.8297219487,7247.89178727166,121.246690676488,1.49666295470958,4.7549973711875,528478.281743621,127.498351002385,2227000
2020-03-14,1261173.5,32713.7,21302.9,337.4,9.5,24.2,911438.8,371.1,523411.219019854,49440.0474191722,32112.2561507285,208.265311561959,3.07408522978788,7.34574706888278,602971.702412443,218.68514386063,2227000
2020-03-15,1019687.5,115091.2,84860.3,529.9,14.1,33.7,1006783.3,577.7,367182.76338773,175449.976251238,129519.112347985,326.5873390075,4.74236228055175,12.8844867961436,664316.580314092,344.214188084196,2227000
2020-03-16,654329,229746.9,256323.5,793,23.8,51.5,1085732.3,868.3,90929.0372609322,349556.882021067,391438.771795347,465.233274820278,8.7840765023991,24.0593017355035,715066.609076532,498.07665305818,2227000
2020-03-17,421375.2,172839.2,478173.5,1142.5,38.9,78.4,1153352.3,1259.8,246704.972458522,262843.877277292,729184.310305872,615.925036023054,13.5606047062806,36.5956281541935,758570.031079405,666.081268883528,2227000
2020-03-18,349274.3,73284.6,595609.4,1562.4,61.6,115.1,1207092.6,1739.1,237167.176112147,110561.937889312,908013.777774456,777.457805929042,18.4021737846375,50.0148977805613,793164.718641368,845.874877494241,2227000
2020-03-19,303790.5,27862.1,641786.2,2009.9,102.3,161.1,1251287.9,2273.3,208888.161466968,40833.978315736,978310.467511802,957.191041537686,24.940128307609,62.5914530906577,821641.826721407,1044.72262293595,2227000
2020-03-20,266426,10879.1,658802.9,2466.6,154.3,220.9,1288050.2,2841.8,184601.478596462,14761.6288698097,1004133.90882466,1153.28905309987,29.6885499814322,85.0369919505623,845375.700832334,1268.01459503187,2227000
2020-03-21,235518.6,4550.9,665062.5,2947.5,223.1,291.5,1318405.9,3462.1,164642.587313368,5105.29263509938,1013623.05678978,1376.14056331466,36.6809214715225,110.185525365177,865011.311784817,1523.00701015136,2227000
2020-03-22,209975.2,2180.9,667334.9,3390.9,316.8,376.2,1343425.1,4083.9,148243.065323677,1584.24906185865,1017044.35498954,1599.63242340233,43.6183447645598,142.192686169156,881208.437895082,1785.44345433604,2227000
2020-03-23,188188.2,1257.9,668123.2,3817.1,434.1,468.9,1364710.6,4720.1,134424.461636117,385.370847366533,1018289.07580734,1838.64300232536,65.4147536875283,167.974075380697,895008.714880386,2072.03183139358,2227000
2020-03-24,171174.9,892.4,668302.2,4200.4,564,568.6,1381297.5,5333,123749.263055139,346.99861671194,1018648.2590921,2049.50180287796,92.8051722696532,196.631228445535,905771.601486517,2338.93820359315,2227000
2020-03-25,157243.6,722.9,668277.9,4532,707.9,680.5,1394835.2,5920.4,115233.255297418,409.298534079955,1018725.04299742,2225.01649432088,126.267533435955,241.690401133351,914577.938710617,2592.97442889019,2227000
2020-03-26,145997.4,641,668187.3,4794.1,872.1,801.8,1405706.3,6468,108490.479469122,431.244014451215,1018708.18746931,2378.70079875549,162.093460694749,279.539907705501,921657.172294672,2820.33416715574,2227000
2020-03-27,136917.1,567.1,668054.4,5018.6,1061.4,925,1414456.4,7005,103218.237422899,414.538647172975,1018644.17663541,2501.23862116352,199.45636114198,326.921703164535,927367.424519775,3027.61668547004,2227000
2020-03-28,129370,498.8,667906.1,5198.5,1270.2,1056.2,1421700.2,7524.9,98959.310119867,376.363600790512,1018567.55411386,2605.09501746098,247.143601980711,371.18211163794,932101.705815605,3223.42073107963,2227000
2020-03-29,123779.2,463.1,667763.7,5308,1488.3,1180.3,1427017.4,7976.6,95975.9277785842,345.742230570696,1018490.55946268,2669.62731481381,295.157263166604,421.895733564586,935590.673605204,3386.680311545,2227000
2020-03-30,119476.8,417.3,667620.1,5372,1726.3,1308.1,1431079.4,8406.4,93798.5309499035,309.970659901869,1018400.60546982,2685.30597884114,361.020511882635,472.709096591128,938264.851104868,3519.03558731491,2227000
2020-03-31,116220.1,384.2,667475.5,5395.6,1975.7,1438.8,1434110.1,8810.1,92246.3024391222,284.773172893796,1018310.20938104,2711.4560000118,416.094953105658,514.926752072564,940267.615015582,3642.47770519002,2227000
2020-04-01,113976.4,353.6,667343.3,5369.5,2243.2,1567.4,1436146.6,9180.1,91330.0650467304,258.360678122659,1018215.19341385,2693.30563620247,489.150651640167,557.371725152972,941627.87656252,3739.82801299561,2227000
2020-04-02,112250.4,320.2,667217.7,5319,2517.9,1701.5,1437673.3,9538.4,90715.9171570238,233.099892749868,1018112.36442016,2651.1015446414,569.645231701276,608.576576939994,942655.685976173,3829.32335328267,2227000
2020-04-03,111364.9,295,667101,5249.1,2786.9,1824.8,1438378.3,9860.8,90562.9145350899,214.68721433751,1018015.49412718,2600.12724496322,653.206161942767,646.963182878284,943147.881253629,3900.29658978427,2227000
2020-04-04,110995.5,280.1,666977.6,5150.2,3071.9,1946.2,1438578.5,10168.3,90667.4105114401,206.815594189606,1017913.84541239,2533.07776430176,728.388831600265,690.942226238924,943308.372484232,3952.40882214095,2227000
2020-04-05,111163.3,263.7,666858.2,5052.2,3347.5,2064.3,1438250.8,10464,91120.427521001,195.000025641024,1017806.30694586,2443.22425495492,807.872421858798,735.299809601499,943130.271291066,3986.39648641521,2227000
2020-04-06,111662.7,250.8,666752,4934.3,3623.1,2182.1,1437595,10739.5,91764.9237836005,184.649289194408,1017690.12514626,2374.23280450759,870.992703758189,769.717409183396,942740.073856734,4014.94291744918,2227000
