Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-12-02,2090819,6611.7,6384,6368.1,88442,6470,21905.2,101280.1,9924.96993446328,121.033094647704,21.4895323355349,27.7468917178123,0,17.4814187067297,9853.45986747802,45.228310424542,2227000
2020-12-03,1640421.3,11225.3,6534.9,6116.4,88477.6,7045.6,467178.9,101639.6,179112.569353493,2179.34999713217,462.941778196784,621.086177595348,28.667751917442,320.463788906017,177983.801119343,970.217718418806,2227000
2020-12-04,1311719.1,14803.9,6911.3,5992.6,88572.4,7417.4,791583.3,101982.4,257691.508432641,3436.33500840649,903.939384029704,1017.09273913444,101.238530214538,449.002048993098,256162.448678978,1567.33331834208,2227000
2020-12-05,1056902,17694.5,7511.7,5948.8,88705.1,7681.9,1042556,102335.8,285646.242705904,4316.44620608204,1408.62408399118,1334.53773269998,192.812058751521,498.34234217052,283966.732539218,2025.69213362202,2227000
2020-12-06,871177.8,19884.3,8229,5975.8,88844.7,7854.6,1225033.8,102675.1,284338.682700684,4900.5888840016,1905.23358148023,1584.72393810405,278.906453851466,511.422760541609,282682.479178954,2375.05315249712,2227000
2020-12-07,726466.1,21675,9031.3,6047,89009.6,7980,1366791,103036.6,268881.465783884,5358.43223340559,2403.89292814801,1777.82822567311,369.935453829448,503.874587571154,267298.480150935,2651.63826707371,2227000
2020-12-08,611787.1,23116.6,9887,6155.5,89181.8,8086.1,1478785.9,103423.4,246732.706165376,5691.02228426493,2914.52517573618,1947.27467245892,445.563867475809,490.981965045561,245252.992779477,2883.82050498029,2227000
2020-12-09,519469.7,24279.8,10780.9,6302.1,89374.3,8160.4,1568632.8,103836.8,222501.35542331,5926.4362444896,3433.84607837917,2090.32975628249,518.180673124732,472.861332739314,221091.361917557,3081.37176214653,2227000
2020-12-10,441580.8,25213.1,11749,6509.5,89579,8212.6,1644156,104301.1,197546.772110708,6108.54567716408,3972.10198761311,2229.283528401,587.758964202163,456.618484076149,196166.789528707,3273.66097667931,2227000
2020-12-11,380309.2,25907.6,12705.6,6696.4,89798.9,8252.8,1703329.5,104748.1,175091.820122357,6240.98907545911,4482.09194907914,2331.83126319209,651.078866190572,441.59637679673,173675.197941589,3424.50650617939,2227000
2020-12-12,329512.2,26427.1,13644.8,6902.9,90037.7,8288.8,1752186.5,105229.4,154621.976712109,6346.97984004991,4980.09276620426,2410.25830358491,715.250312827614,429.24230919144,153078.032904953,3554.75092560396,2227000
2020-12-13,286913.7,26787.6,14587.7,7133.5,90289.8,8317,1792970.7,105740.3,136733.992620745,6455.8910182871,5443.69538181556,2473.96807780537,769.770199475142,418.743358156282,134967.682870419,3662.48163543679,2227000
2020-12-14,251298.2,26956.7,15543.9,7367.4,90566.3,8337.4,1826930.1,106271.1,121286.741617375,6528.25387144219,5881.47308843626,2512.93836772811,819.933539989675,409.996878036894,119181.278879235,3742.86878575468,2227000
2020-12-15,221068.2,27036.5,16453.4,7629.2,90860.3,8353,1855599.4,106842.5,108240.087706727,6583.69468080044,6317.51734781947,2540.19797653647,862.392955676239,402.854067870737,105706.51763652,3805.44500008345,2227000
2020-12-16,194514.2,26995.3,17366.9,7927.8,91175,8365.6,1880655.2,107468.4,96819.0674865235,6617.45369534234,6749.87124988322,2542.76734287665,903.378879540584,398.346632971838,93706.097401183,3844.49285538908,2227000
2020-12-17,172734.3,26864.9,18196.2,8209.6,91517.4,8376.4,1901101.2,108103.4,87782.0513966836,6645.14247326572,7132.92821777985,2529.91158738799,944.797142248007,393.881251140493,84034.2179398369,3868.58998077649,2227000
2020-12-18,153964.9,26640.7,19016.5,8502.5,91860.8,8384.8,1918629.8,108748.1,80513.9047561972,6647.23811894835,7487.75369854004,2499.02073820927,968.292806954591,389.754486824719,76059.7797811695,3857.06803198858,2227000
2020-12-19,137829.9,26360.5,19790.2,8783.8,92234.7,8391.3,1933609.6,109409.8,74809.2939298989,6650.29909477762,7833.96107725843,2477.16280450034,1000.46609637708,385.971514492974,69613.0882466796,3863.6004153704,2227000
2020-12-20,124102.7,25969.5,20557.5,9065.6,92630.4,8397.2,1946277.1,110093.2,70566.0582334737,6623.13335589734,8175.30966080185,2425.49781282111,1021.29341523384,383.420082937762,64597.8588831704,3830.21131099271,2227000
2020-12-21,111733.7,25499.4,21288.2,9368,93061.5,8401.4,1957647.8,110830.9,67205.5340445264,6597.57508786372,8506.71327599561,2365.66197923541,1044.44284190184,381.346351759132,60490.7232173662,3791.45117289639,2227000
2020-12-22,101522.8,25011.8,21906.4,9687.9,93490.4,8405.2,1966975.5,111583.5,65040.67470099,6552.9042080592,8774.96346659062,2309.68493305905,1061.90425180428,379.527284921651,57622.2722569147,3751.11646978498,2227000
2020-12-23,92519.7,24483.4,22523.1,9980,93947,8408.3,1975138.5,112335.3,63294.1114449836,6484.35104231719,9035.91428080192,2242.79990190833,1076.31054998081,377.788313741968,55301.4272912553,3696.89876563111,2227000
2020-12-24,84846.3,23935.4,23047.4,10285.5,94429.3,8410,1982046.1,113124.8,62368.2157866489,6404.62448860197,9254.37872793198,2178.19609998733,1090.15311309926,376.937660628386,53850.4688177364,3645.28687371497,2227000
2020-12-25,78098.4,23367.3,23521.1,10572.2,94940.4,8411.4,1988089.2,113924,61712.3882931134,6337.36001896689,9442.64645584065,2085.37712656488,1095.49880876247,376.193354539923,52774.792596087,3557.06928986728,2227000
2020-12-26,71984.6,22758.7,23983.4,10864.4,95484.1,8412.5,1993512.3,114761,61329.6603727756,6267.03129160849,9637.72602017717,1968.89340493588,1087.08154707915,375.714053503459,52053.5519326972,3431.68900551849,2227000
2020-12-27,66850.9,22166.3,24353.7,11138.3,96035.2,8413.2,1998042.4,115586.7,61169.1229060054,6181.09166814407,9813.40278445759,1892.14566299743,1091.63719247743,375.20735600465,51653.3797639612,3358.99021147951,2227000
