Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-07-16,2153940.6,2407.7,2256.9,2265.8,16960,5248.2,43920.8,24474,13185.4437558999,44.314895915482,47.8026149912324,30.4591529757477,0,15.7467456955398,13172.0218098817,46.2058986712875,2227000
2020-07-19,1380651.3,4845.4,2711.7,2404.7,16967.8,5575.2,813843.9,24947.7,204842.278334845,863.874551077875,1370.28975403015,589.671103243155,1.6,264.402647490527,204256.027418752,855.673750733683,2227000
2020-07-20,951351.3,6181.7,3800.5,2531.9,16992.6,5749.4,1240392.6,25273.9,271918.155643955,1568.57987045608,2969.47875055539,893.719693192446,8.83402513014311,394.67536026461,270469.79646504,1297.2290785872,2227000
2020-07-21,689935.9,6933.9,5240.7,2661.3,17029.8,5851.5,1499346.9,25542.6,294367.501622869,2329.52168695636,4729.70343784893,1078.57730830942,21.6831731995112,459.533078243558,291899.665715619,1559.79355975249,2227000
2020-07-22,537145.5,7243.5,6729.8,2777.3,17087.9,5908.8,1650107.2,25774,298484.533051631,2956.05599574839,6408.49610751228,1195.51746536803,46.5670484355622,501.416353941512,295041.460421345,1743.50086774511,2227000
2020-07-24,439542.3,7283.9,8194.7,2888.8,17157,5945.9,1745987.4,25991.7,295635.030279245,3435.66320962926,7999.46034492328,1265.0639351432,70.5195008490559,525.068652654108,291211.995362897,1860.65208864636,2227000
2020-07-25,375895,7156.2,9557,3007.8,17240.1,5971.2,1808172.7,26219.1,289955.16547563,3735.46647154007,9460.73336480846,1298.50720444671,105.041372801387,541.240020693223,284619.201145689,1944.78859794132,2227000
2020-07-26,333421.9,6947.5,10767.5,3126,17333.1,5986.6,1849417.4,26445.7,283532.544902503,3929.17228560927,10794.789736257,1305.73481228004,143.104472327038,551.99949275339,277357.764331991,2000.83877736047,2227000
2020-07-27,304664,6680.8,11840.2,3245.7,17437.1,5996.6,1877135.6,26679.4,277299.793817089,3984.32317464334,11984.1980524355,1301.41415775302,185.68599839514,558.962288531167,270397.381405294,2046.06244467933,2227000
2020-07-28,284189.9,6378.7,12798.4,3361.2,17559.1,6002,1896710.7,26922.3,271769.945644271,3925.25206961285,13065.9458073268,1291.16705348301,227.986161860758,560.772324566753,264208.720465109,2079.92553991052,2227000
2020-07-29,270781.7,6102.5,13558.1,3475.5,17687.5,6007.4,1909387.3,27170.4,267378.131475276,3860.74990772518,13976.7187669353,1275.10236843949,267.247544422769,566.186930262436,259284.363994843,2108.5368431247,2227000
2020-07-30,261357.6,5841.6,14198.2,3575.5,17831.3,6010.3,1918185.5,27417.1,263741.475796735,3806.43153622918,14748.579523466,1243.1093475636,304.365914648799,567.832906760431,255214.871263902,2115.30816897283,2227000
2020-07-31,254821.9,5595.6,14727.2,3676.3,17980.9,6013.2,1924184.9,27670.4,260979.334296204,3738.64267348459,15398.0004987661,1213.0418830362,344.158233956417,571.337168404087,252105.873563648,2128.5372853967,2227000
2020-08-01,250233.2,5380,15138.7,3773.5,18145.1,6015.3,1928314.2,27933.9,258805.554040403,3717.98905323832,15912.1024383958,1177.11123093784,381.797184379351,573.321733409785,249663.386359234,2132.23014872698,2227000
2020-08-02,247124.1,5208.2,15484.1,3868.3,18319,6016.8,1930979.5,28204.1,257239.354451627,3711.28268392479,16368.4486464051,1125.42659023146,429.212534765703,575.533978145513,247872.809857092,2130.17310314267,2227000
2020-08-03,244906.3,5067.2,15756.9,3959.8,18511.8,6018.1,1932779.9,28489.7,256061.777542471,3732.23407090177,16730.5747686683,1068.68721336039,469.118279328359,575.87176523945,246528.635583151,2113.6772579282,2227000
2020-08-04,243636.6,4960.1,15982,4037.2,18704.4,6019,1933660.7,28760.6,255345.574317316,3768.19170027216,17038.2277012605,1027.78848018452,505.719527010773,576.77742674276,245671.168705263,2110.28543393805,2227000
2020-08-05,242889.7,4868.8,16157.2,4108.7,18906.9,6019.6,1934049.1,29035.2,254887.918930282,3838.48167378718,17289.1041514591,987.554763038486,541.79524730289,577.587257477171,245115.005973298,2106.93726781855,2227000
2020-08-06,242557,4789.1,16298.3,4169.7,19119.3,6020.3,1934046.3,29309.3,254603.155737316,3905.82471316878,17486.2942446363,947.784790973141,577.513298548181,578.679539987375,244753.663159533,2103.9776295087,2227000
2020-08-07,242555,4729.1,16407.1,4230.5,19337.9,6020.7,1933719.7,29589.1,254496.894319754,3983.80733595389,17641.6856079571,915.831125262731,606.349643357692,578.880998133468,244604.813517253,2101.06176675389,2227000
2020-08-08,242676.4,4677,16501.5,4284.7,19559.8,6020.9,1933279.7,29865.4,254463.470658639,4053.14722160447,17787.7290919892,881.258651021367,634.236044387261,578.661291257675,244533.670115201,2094.1559866663,2227000
2020-08-09,242953.5,4654.2,16573.6,4320,19811.8,6021,1932665.9,30152.8,254454.794610457,4125.2214922353,17899.3411621769,835.445749285972,667.375426577874,578.571689594297,244505.634427287,2081.39286545814,2227000
2020-08-10,243521.5,4626.3,16624.4,4368.6,20045.6,6021,1931792.6,30435.2,254646.043170614,4178.85608869222,17983.8982659489,809.280692961348,693.42716993207,578.571689594297,244669.999020395,2081.27955248772,2227000
2020-08-11,244072.5,4622.1,16663,4416,20284,6021.1,1930921.3,30721.1,254802.663190262,4233.20366743676,18048.4168557799,779.916790433441,721.216611012253,578.769289095405,244805.020036784,2079.9026905411,2227000
2020-08-12,244652.6,4640.2,16694.2,4457.2,20525.5,6021.1,1930009.2,31003.8,254991.533240302,4286.06084417849,18112.3812780098,750.172620134859,747.25929234771,578.769289095405,244975.898035215,2076.20120157797,2227000
2020-08-13,245373.2,4642.9,16725.9,4491.2,20773.9,6021.1,1928971.8,31286.2,255219.723477948,4333.15726578208,18153.4998468615,716.626374061128,772.689387787874,578.769289095405,245185.831011827,2068.08505094441,2227000
2020-08-14,246091.9,4661.4,16742.8,4519.1,21034.1,6021.1,1927929.6,31574.3,255432.451124539,4375.5191052034,18194.3309071809,681.496214222794,806.842419559111,578.769289095405,245383.395902901,2067.10792287731,2227000
2020-08-15,246983.2,4682.2,16758.4,4553.3,21308.2,6021.1,1926693.6,31882.6,255689.952428248,4416.66708729558,18217.6081207166,668.150738980359,825.39563846679,578.769289095405,245636.463957288,2072.31566654255,2227000
2020-08-16,247765.4,4724.4,16781.6,4585.5,21558.8,6021.2,1925563.1,32165.5,255886.057284175,4441.08874489128,18254.8810798646,660.461391755794,839.438478984613,578.679842399923,245816.863020603,2078.57971314033,2227000
2020-08-17,248526.4,4771.6,16794.5,4609.3,21825.4,6021.2,1924451.6,32455.9,256029.052474597,4472.81468876143,18290.174828306,648.49580569191,860.731688739296,578.679842399923,245937.228190122,2087.90733683113,2227000
2020-08-18,249350.8,4800.6,16813.9,4640.4,22093.8,6021.3,1923279.2,32755.5,256169.272670943,4515.39360853514,18331.5037814687,640.594442685854,879.432748992213,578.590537426944,246067.241460866,2098.61772910501,2227000
2020-08-19,250211.7,4853.9,16840.8,4646.4,22373.5,6021.3,1922052.4,33041.2,256426.741421814,4547.93435418762,18364.9100830905,623.041764250199,905.392318279761,578.590537426944,246289.991868204,2107.0246199569,2227000
2020-08-20,251007.6,4901.7,16872.2,4670.3,22656.8,6021.3,1920870.1,33348.4,256503.07602179,4577.78525162551,18408.1114718485,613.781565379737,928.27644589314,578.590537426944,246332.221402905,2120.64854869982,2227000
2020-08-21,251902.9,4930.2,16923.6,4682.2,22934.6,6021.4,1919605.1,33638.2,256695.024111668,4605.43469826682,18468.7715140991,608.922950790985,943.692767801046,578.501374242102,246488.542435323,2131.11709283413,2227000
2020-08-22,252593.7,4968.7,16976.7,4686.3,23216,6021.4,1918537.2,33923.7,256668.690218363,4629.22723680746,18526.7266404511,601.853811153506,958.953387814027,578.501374242102,246421.96655972,2139.30857320963,2227000
2020-08-23,253528.4,5018,17023.2,4699.7,23497.6,6021.4,1917211.7,34218.7,256880.800600668,4656.66290384005,18583.1857860809,587.871763227322,977.565363543533,578.501374242102,246590.443049219,2143.93850101296,2227000
2020-08-24,254362.4,5062.4,17086.8,4713,23773.5,6021.4,1915980.5,34507.9,256917.867415328,4672.3569683833,18634.6683834191,585.531041021738,991.200610371079,578.501374242102,246579.120084508,2155.23302563492,2227000
2020-08-25,255048.3,5106.3,17154.2,4711.7,24073.4,6021.4,1914884.7,34806.5,256803.939385692,4688.0476757388,18705.6963773071,582.538247671344,1009.27193560507,578.501374242102,246406.247892398,2170.31155751851,2227000
2020-08-26,255876.8,5162.1,17230.9,4730.4,24367.1,6021.4,1913611.3,35118.9,256837.564599807,4712.91494618776,18788.6603165314,577.623787598814,1039.22186755283,578.501374242102,246376.844861302,2195.34702939375,2227000
2020-08-27,256609.6,5227.4,17306.5,4752,24647.7,6021.4,1912435.4,35421.1,256782.022199063,4744.85568168306,18864.6511616303,586.859438025836,1055.89507527974,578.501374242102,246266.291565939,2221.25588754767,2227000
2020-08-28,257477.7,5298.3,17392.5,4775.6,24930.5,6021.4,1911104,35727.5,256839.480382222,4770.89524198551,18971.6591960218,587.173602948906,1075.43556292323,578.501374242102,246254.370559793,2241.11054011424,2227000
2020-08-29,258223.2,5346.9,17487,4810.6,25210.3,6021.4,1909900.6,36042.3,256763.116072305,4807.161396292,19101.6121727984,607.56665477954,1092.86925567517,578.501374242102,246091.617125086,2278.93728469681,2227000
2020-08-30,258931.1,5404.1,17589,4832.1,25494.1,6021.4,1908728.2,36347.6,256597.47323754,4809.88293932399,19224.2445573292,606.377184597178,1127.12132887281,578.501374242102,245822.300140081,2311.99988771209,2227000
