Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-03-05,2376342.7,15.3,14.2,14,0,0,15613.8,14,10814.6391160316,1.26885775404495,0.4,0,0,0,10813.8687878113,0,2392000
2020-03-06,2049060.2,40.1,21.4,15.2,0.1,1.9,342861.1,17.2,220761.260419395,12.8953479984062,6.87313611097583,4.4,0.3,2.38537208837531,220758.948722107,7.08537208837531,2392000
2020-03-07,1794147.6,76.8,40.4,17.8,0.1,3.5,597713.8,21.4,363918.606829934,43.9654409735647,30.4210453469305,8.09691299199887,0.3,4.92442890089805,363934.296381036,13.3213418928969,2392000
2020-03-08,1591399.9,141.2,88.8,23.7,0.3,4.6,800341.5,28.6,466936.026512509,153.310012719326,123.188311133808,11.3846387733647,0.458257569495584,6.00333240792145,467052.33183365,17.8462287507818,2392000
2020-03-09,1420813,312.9,227.9,29.3,0.5,6.9,970609.5,36.7,546585.68361493,568.81393267043,448.808968270466,14.5124084837769,0.670820393249937,8.73441469132306,547125.704624129,23.9176435683499,2392000
2020-03-10,1286667.7,821.8,623.1,38.7,1.2,9.4,1103838.1,49.3,604216.774405023,1970.08760211316,1530.53398851512,15.7673713725529,1.46969384566991,12.1177555677609,606246.944385116,29.3548207859837,2392000
2020-03-11,1173166.3,2414.4,1893.2,56.4,2.5,11.2,1214456,70.1,646517.480888808,6626.04044961997,5214.32977092934,19.4226671700876,2.80178514522438,13.3176574516692,653665.147019481,35.5421097669812,2392000
2020-03-12,1071522.4,7453.8,5956.2,76.9,4,14.3,1306972.4,95.2,668899.239599837,21616.9691992194,17253.290542966,28.0265945130692,4.42718872423573,17.6411450875503,692516.316982813,50.0949283248552,2392000
2020-03-13,966362.7,21938.2,18620.9,98.9,6.2,17.9,1384955.2,123,655277.56691406,64918.7193200852,55080.8568042473,35.6887937593862,5.7930993431841,21.0544532106631,724932.4402123,62.5363463132333,2392000
2020-03-14,836857.5,51467.5,52449.9,127.5,8.7,23.9,1451065,160.1,602123.342476149,153371.569986911,156408.437289329,48.1191230177775,7.14212853426764,27.6494122903182,752305.302274416,82.9106638423633,2392000
2020-03-15,691665.5,72807.6,117710.5,166.7,12.6,29.7,1509607.4,209,595519.176399929,217260.534869635,351998.205716521,59.4307159640535,8.35703296631047,33.0758219852508,776634.833514464,100.863570915615,2392000
2020-03-16,602510.3,51092,180529.7,214.6,19.7,34.7,1557599,269,628875.545372063,152012.130515956,540263.464773633,69.5157536102429,10.5834776893042,38.6343111754306,796697.085242691,118.733542474978,2392000
2020-03-17,553716.2,23356.9,215891.1,274.8,27.6,40.3,1598693.1,342.7,642038.836016296,68731.0157606448,646182.663413442,87.6924170039804,14.2421908427039,44.0546251828341,814028.095493694,145.989233029519,2392000
2020-03-18,517359.4,9317.5,230727.5,336,37.7,45.1,1634176.8,418.8,648771.715389967,26544.1122143876,690518.19929894,111.021619516201,18.2156526097749,48.9457863354957,829129.648288348,178.183058461471,2392000
