Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
2020-12-02,2083699.9,6658.6,6384.8,6369,88442,6471.2,28974.5,101282.2,13793.2129067161,183.109912347748,30.6130691045508,24.1743665894269,0,12.8046866420073,13757.4317316133,36.9790532314342,2227000
2020-12-03,1521186.4,12065.1,6620.5,6166.6,88451.1,7085.7,585424.6,101703.4,243242.894624776,3549.26097800655,710.289694420523,452.300608003129,2.2113344387496,301.143171929898,242789.191642956,755.655114371776,2227000
2020-12-04,1155174.8,15903.5,7157.3,6097.3,88478.3,7499.8,946689,102075.4,339860.373257548,5910.99523346111,1295.93048038851,723.285289495093,6.58862656401165,480.932594029558,339126.890458719,1210.80651008866,2227000
2020-12-05,902803.7,18776.5,7929,6144.4,88527.9,7781.8,1195036.7,102454.1,366493.018866131,7598.05868956012,1835.61738932709,918.709224945521,15.4236830880306,590.711740191441,365313.910538608,1524.84464822499,2227000
2020-12-06,737509.2,20791.7,8836.3,6246.4,88592.6,7967.9,1357055.9,102806.9,358714.746466827,8770.14887045825,2356.28725116442,1074.28908586097,25.7883694715273,635.920191533497,356873.493235474,1735.997646866,2227000
2020-12-07,618951.9,22321.4,9776.1,6419.4,88670.1,8100.8,1472760.3,103190.3,338112.303268145,9608.06582200601,2884.49435603539,1204.26103482592,36.5005479410926,668.495295420992,335426.680632609,1909.25687818801,2227000
2020-12-08,530697,23471.6,10769.4,6645.6,88766.9,8190.9,1558458.6,103603.4,313956.159172583,10174.2882424276,3446.10357360309,1325.02665633564,45.7196894127683,688.691578284503,310294.877612312,2059.43792403291,2227000
2020-12-09,462912.1,24316.4,11787.7,6879,88883.7,8257.8,1623963.3,104020.5,290333.006924962,10577.0508573988,3972.18438771415,1406.48291848853,61.3890055303065,693.603604373564,285596.844781608,2161.4755283924,2227000
2020-12-10,407262.5,24869.9,12878.5,7155,89024.1,8304.3,1677505.7,104483.4,268299.224198002,10822.9185661724,4552.28240007142,1486.02536990457,74.4841593897656,698.934195758084,262434.284420329,2259.44372505241,2227000
2020-12-11,364153.6,25194.6,13938.1,7426,89174.6,8341.5,1718771.6,104942.1,250035.305995053,10905.9827452642,5102.37294697281,1548.97520961441,91.9795629474287,689.906406695865,243146.1101672,2330.8611792577,2227000
2020-12-12,328528.8,25311.5,14979,7706.5,89358.9,8369.1,1752746.2,105434.5,234364.518852919,10895.205039374,5624.01714079892,1602.63278701017,100.492238506265,682.759467162485,226492.821760337,2385.88449267892,2227000
2020-12-13,298875.4,25296.4,16005.8,8002,89557.5,8390,1780872.9,105949.5,221498.832340128,10842.4308547484,6138.85373339356,1633.74679800757,108.386576659658,675.296971709484,212685.380990067,2417.43034637672,2227000
2020-12-14,273774.2,25192.2,16986.8,8307.8,89780.9,8403.8,1804554.3,106492.5,210960.152218754,10723.5193178359,6625.86211447235,1657.38624345685,121.905250092028,668.352571626683,201269.085976983,2447.64406517556,2227000
2020-12-15,252256.5,24961.8,17924.7,8621.8,90025.2,8415.2,1824794.8,107062.2,202349.371873624,10573.7769486594,7074.86289690479,1654.47204872128,139.155165193391,663.890322267165,191867.18555751,2457.51753618184,2227000
2020-12-16,233048,24640.5,18855,8966.3,90301.5,8424.3,1842764.4,107692.1,195363.352609439,10367.6865813932,7546.84975337392,1649.78895923085,158.594608987822,659.154314254257,184157.865425401,2467.53788247293,2227000
2020-12-17,217237.1,24255.8,19693,9302.4,90589.6,8431.7,1857490.4,108323.7,190380.943169452,10140.3741232757,7959.5366448054,1629.45409263348,166.173523763565,654.757520002634,178567.695756091,2450.38513639968,2227000
2020-12-18,203671.6,23816.5,20492.5,9619.4,90911.5,8437.5,1870051,108968.4,186907.429106604,9912.2456007708,8341.28472418967,1591.84585937207,185.654652513747,650.77311714606,174539.198172789,2428.27362903188,2227000
2020-12-19,191800.2,23315.6,21253,9940.5,91261.4,8443,1880986.3,109644.9,184433.541723733,9646.07246707177,8704.17929502834,1545.09852436665,205.98456252836,647.707186929403,171627.846216195,2398.79027382441,2227000
2020-12-20,181249.3,22786.1,21961.3,10245.8,91641.5,8445.9,1890670.1,110333.2,182538.75072929,9396.60578560152,9033.50597553353,1478.03381558069,234.700766935262,645.35656036024,169365.656818288,2358.09114287619,2227000
2020-12-21,171652.9,22222.7,22656.7,10550.7,92054.8,8449.5,1899412.7,111055,181297.000260594,9134.8756209376,9336.33118574957,1411.39789216224,260.476793592059,642.72595248675,167816.09083163,2314.60063824104,2227000
2020-12-22,163677,21627.7,23263.9,10853.4,92481.3,8452.6,1906644.1,111787.3,180850.894724356,8836.81610140213,9635.16892898095,1344.78981257295,285.419358138161,640.507330168828,167140.145493206,2270.71650087994,2227000
2020-12-23,156744,21016.7,23820.6,11155.7,92920.2,8454.6,1912888.2,112530.5,180957.249222572,8527.63425634566,9906.36006008261,1284.23417257134,314.242836036082,638.980782183627,167057.952669006,2237.45779079105,2227000
2020-12-24,150659.6,20433.2,24308.3,11432.2,93404.8,8456.9,1918305,113293.9,181317.457781208,8226.92947338191,10157.1967889768,1237.6211698254,350.654188624633,636.955328103942,167299.38987456,2225.23068655398,2227000
2020-12-25,145139.2,19795.5,24806.2,11684.7,93904.5,8457.8,1923212.1,114047,181631.078331215,7917.25952902897,10389.7410343088,1179.09406325365,384.131552986734,636.165984629798,167529.554422764,2199.39160087018,2227000
2020-12-26,140225.8,19157.9,25221.1,11969.2,94449.2,8459.6,1927517.2,114878,182450.807699391,7580.99768434208,10588.4784218508,1091.28326295238,419.868979563864,634.536870481141,168306.534865881,2145.68911299739,2227000
2020-12-27,135919.5,18531.1,25578.6,12218.4,95010.5,8460.6,1931281.3,115689.5,183012.097212315,7284.97098758808,10748.9722131932,1013.47789319748,447.863204561393,633.672186544431,168849.782463022,2095.0132843033,2227000
2020-12-28,132173.5,17937.2,25897.4,12427.3,95593.1,8461.9,1934509.6,116482.3,183750.304414578,6979.73516403022,10909.8428421311,944.245630119621,494.137723716779,632.592198813738,169611.073398643,2070.97555265014,2227000
2020-12-29,128664.3,17339.8,26171,12641,96193.8,8462.7,1937527.4,117297.5,184253.477464633,6681.50629424234,11033.3576394496,868.170144614522,534.876209977598,631.875153808092,170165.100678253,2034.92150840021,2227000
2020-12-30,125762.1,16742.2,26404.7,12833.8,96820.1,8463.1,1939974,118117,185110.773143245,6369.16857682382,11145.4200463688,773.266681035721,571.180610665313,631.492113965012,171073.565731237,1975.93940566605,2227000
2020-12-31,123078.9,16141.9,26604.4,13026.7,97462.5,8464,1942221.6,118953.2,185683.808305652,6054.21462206288,11235.118612636,704.861553782018,588.821747220668,630.637772417733,171734.156114152,1924.32107342042,2227000
2021-01-01,120560.8,15568.4,26723.2,13226.8,98151.3,8464.5,1944305,119842.6,186285.188823374,5763.28476131451,11310.418929465,643.241447669536,628.35468487153,630.219207895158,172443.569779798,1901.81534043622,2227000
2021-01-02,118640.5,15018.6,26827.3,13372.8,98845.8,8464.9,1945830.1,120683.5,187260.685284579,5457.0905288441,11363.7792309601,602.285945378107,667.771038605299,629.844814220138,173552.432816973,1899.90179820354,2227000
2021-01-03,116776.8,14474,26897.2,13533.3,99539.7,8465.2,1947313.8,121538.2,187865.89259352,5156.13496720169,11397.7613047475,553.414139682029,694.812787734941,629.565373889003,174303.734062584,1877.79230130597,2227000
2021-01-04,115020.6,13936.2,26956.8,13644.6,100264.3,8465.4,1948712.1,122374.3,188230.395210338,4869.15287909509,11424.5675174161,541.365902140133,737.620640980172,629.404988858525,174822.930702154,1908.39153197883,2227000
2021-01-05,113410.6,13406.4,26989.9,13754.8,100994.2,8465.5,1949978.6,123214.5,188483.428759772,4592.58160950897,11430.758403973,552.128753100217,766.223439996454,629.312203917896,175238.308313679,1947.66439701457,2227000
2021-01-06,112060.5,12882.4,26977.3,13852.1,101776.3,8465.7,1950985.7,124094.1,188981.858535284,4308.15742980685,11432.6516263726,559.790398274211,802.106358284237,629.127022150535,175914.597352266,1991.02377870898,2227000
2021-01-07,110997.2,12393.2,26932.4,13930.9,102540.8,8465.8,1951739.7,124937.5,189635.853654735,4054.96056207702,11423.5494676567,576.545826452677,817.767791001822,629.03462543806,176730.629269547,2023.34824289256,2227000
2021-01-08,109991.1,11922.7,26836.4,14018,103312.6,8465.8,1952453.4,125796.4,190115.302956627,3819.04291806206,11385.8770782053,598.597026387536,848.9445447142,629.03462543806,177379.195080032,2076.5761965398,2227000
